zone_id,date,bike_availability
Z170,2025-01-12,187.0
Z170,2025-01-13,182.0
Z170,2025-01-14,99.0
Z170,2025-01-15,103.0
Z170,2025-01-16,158.0
Z170,2025-01-17,114.0
Z170,2025-01-18,189.0
Z170,2025-01-19,3.0
Z170,2025-01-20,163.0
Z170,2025-01-21,104.0
Z170,2025-01-22,176.0
Z170,2025-01-23,116.0
Z170,2025-01-24,157.0
Z170,2025-01-25,
Z170,2025-01-26,110.0
Z170,2025-01-27,33.0
Z170,2025-01-28,70.0
Z170,2025-01-29,6.0
Z170,2025-01-30,180.0
Z170,2025-01-31,182.0
Z170,2025-02-01,97.0
Z170,2025-02-02,129.0
Z170,2025-02-03,199.0
Z170,2025-02-04,2.0
Z170,2025-02-05,193.0
Z170,2025-02-06,138.0
Z170,2025-02-07,
Z170,2025-02-08,67.0
Z170,2025-02-09,20.0
Z170,2025-02-10,187.0
Z170,2025-02-11,124.0
Z170,2025-02-12,77.0
Z170,2025-02-13,6.0
Z170,2025-02-14,34.0
Z170,2025-02-15,121.0
Z170,2025-02-16,141.0
Z170,2025-02-17,92.0
Z170,2025-02-18,61.0
Z170,2025-02-19,148.0
Z170,2025-02-20,16.0
Z170,2025-02-21,100.0
Z170,2025-02-22,80.0
Z170,2025-02-23,4.0
Z170,2025-02-24,165.0
Z170,2025-02-25,93.0
Z170,2025-02-26,191.0
Z170,2025-02-27,89.0
Z170,2025-02-28,72.0
Z170,2025-03-01,128.0
Z170,2025-03-02,126.0
Z170,2025-03-03,147.0
Z170,2025-03-04,30.0
Z170,2025-03-05,178.0
Z170,2025-03-06,75.0
Z170,2025-03-07,199.0
Z170,2025-03-08,0.0
Z170,2025-03-09,91.0
Z170,2025-03-10,116.0
Z170,2025-03-11,192.0
Z170,2025-03-12,
Z170,2025-03-13,
Z170,2025-03-14,
Z170,2025-03-15,103.0
Z170,2025-03-16,59.0
Z170,2025-03-17,94.0
Z170,2025-03-18,85.0
Z170,2025-03-19,93.0
Z170,2025-03-20,159.0
Z170,2025-03-21,108.0
Z170,2025-03-22,12.0
Z170,2025-03-23,96.0
Z170,2025-03-24,118.0
Z170,2025-03-25,69.0
Z170,2025-03-26,144.0
Z170,2025-03-27,116.0
Z170,2025-03-28,122.0
Z170,2025-03-29,75.0
Z170,2025-03-30,158.0
Z170,2025-03-31,
Z171,2025-01-01,145.0
Z171,2025-01-02,175.0
Z171,2025-01-03,137.0
Z171,2025-01-04,
Z171,2025-01-05,36.0
Z171,2025-01-06,1.0
Z171,2025-01-07,19.0
Z171,2025-01-08,123.0
Z171,2025-01-09,170.0
Z171,2025-01-10,
Z171,2025-01-11,
Z171,2025-01-12,99.0
Z171,2025-01-13,34.0
Z171,2025-01-14,75.0
Z171,2025-01-15,48.0
Z171,2025-01-16,172.0
Z171,2025-01-17,100.0
Z171,2025-01-18,
Z171,2025-01-19,25.0
Z171,2025-01-20,137.0
Z171,2025-01-21,91.0
Z171,2025-01-22,61.0
Z171,2025-01-23,
Z171,2025-01-24,183.0
Z171,2025-01-25,185.0
Z171,2025-01-26,80.0
Z171,2025-01-27,151.0
Z171,2025-01-28,75.0
Z171,2025-01-29,44.0
Z171,2025-01-30,66.0
Z171,2025-01-31,88.0
Z171,2025-02-01,
Z171,2025-02-02,4.0
Z171,2025-02-03,131.0
Z171,2025-02-04,18.0
Z171,2025-02-05,178.0
Z171,2025-02-06,17.0
Z171,2025-02-07,169.0
Z171,2025-02-08,5.0
Z171,2025-02-09,59.0
Z171,2025-02-10,
Z171,2025-02-11,54.0
Z171,2025-02-12,168.0
Z171,2025-02-13,134.0
Z171,2025-02-14,17.0
Z171,2025-02-15,
Z171,2025-02-16,154.0
Z171,2025-02-17,34.0
Z171,2025-02-18,190.0
Z171,2025-02-19,170.0
Z171,2025-02-20,132.0
Z171,2025-02-21,76.0
Z171,2025-02-22,117.0
Z171,2025-02-23,
Z171,2025-02-24,162.0
Z171,2025-02-25,80.0
Z171,2025-02-26,109.0
Z171,2025-02-27,144.0
Z171,2025-02-28,64.0
Z171,2025-03-01,91.0
Z171,2025-03-02,157.0
Z171,2025-03-03,51.0
Z171,2025-03-04,47.0
Z171,2025-03-05,26.0
Z171,2025-03-06,95.0
Z171,2025-03-07,108.0
Z171,2025-03-08,38.0
Z171,2025-03-09,20.0
Z171,2025-03-10,100.0
Z171,2025-03-11,183.0
Z171,2025-03-12,171.0
Z171,2025-03-13,108.0
Z171,2025-03-14,45.0
Z171,2025-03-15,87.0
Z171,2025-03-16,89.0
Z171,2025-03-17,164.0
Z171,2025-03-18,100.0
Z171,2025-03-19,48.0
Z171,2025-03-20,102.0
Z171,2025-03-21,136.0
Z171,2025-03-22,47.0
Z171,2025-03-23,86.0
Z171,2025-03-24,133.0
Z171,2025-03-25,41.0
Z171,2025-03-26,158.0
Z171,2025-03-27,183.0
Z171,2025-03-28,37.0
Z171,2025-03-29,114.0
Z171,2025-03-30,167.0
Z171,2025-03-31,15.0
Z172,2025-01-01,74.0
Z172,2025-01-02,
Z172,2025-01-03,70.0
Z172,2025-01-04,46.0
Z172,2025-01-05,93.0
Z172,2025-01-06,78.0
Z172,2025-01-07,117.0
Z172,2025-01-08,4.0
Z172,2025-01-09,120.0
Z172,2025-01-10,0.0
Z172,2025-01-11,23.0
Z172,2025-01-12,87.0
Z172,2025-01-13,164.0
Z172,2025-01-14,182.0
Z172,2025-01-15,118.0
Z172,2025-01-16,89.0
Z172,2025-01-17,
Z172,2025-01-18,142.0
Z172,2025-01-19,38.0
Z172,2025-01-20,
Z172,2025-01-21,144.0
Z172,2025-01-22,34.0
Z172,2025-01-23,172.0
Z172,2025-01-24,166.0
Z172,2025-01-25,70.0
Z172,2025-01-26,53.0
Z172,2025-01-27,97.0
Z172,2025-01-28,126.0
Z172,2025-01-29,161.0
Z172,2025-01-30,140.0
Z172,2025-01-31,183.0
Z172,2025-02-01,116.0
Z172,2025-02-02,
Z172,2025-02-03,194.0
Z172,2025-02-04,105.0
Z172,2025-02-05,103.0
Z172,2025-02-06,98.0
Z172,2025-02-07,99.0
Z172,2025-02-08,31.0
Z172,2025-02-09,34.0
Z172,2025-02-10,100.0
Z172,2025-02-11,129.0
Z172,2025-02-12,154.0
Z172,2025-02-13,186.0
Z172,2025-02-14,144.0
Z172,2025-02-15,5.0
Z172,2025-02-16,16.0
Z172,2025-02-17,70.0
Z172,2025-02-18,166.0
Z172,2025-02-19,35.0
Z172,2025-02-20,133.0
Z172,2025-02-21,171.0
Z172,2025-02-22,102.0
Z172,2025-02-23,126.0
Z172,2025-02-24,1.0
Z172,2025-02-25,60.0
Z172,2025-02-26,179.0
Z172,2025-02-27,108.0
Z172,2025-02-28,95.0
Z172,2025-03-01,194.0
Z172,2025-03-02,186.0
Z172,2025-03-03,141.0
Z172,2025-03-04,
Z172,2025-03-05,144.0
Z172,2025-03-06,70.0
Z172,2025-03-07,186.0
Z172,2025-03-08,
Z172,2025-03-09,16.0
Z172,2025-03-10,114.0
Z172,2025-03-11,95.0
Z172,2025-03-12,197.0
Z172,2025-03-13,27.0
Z172,2025-03-14,7.0
Z172,2025-03-15,98.0
Z172,2025-03-16,6.0
Z172,2025-03-17,121.0
Z172,2025-03-18,10.0
Z172,2025-03-19,76.0
Z172,2025-03-20,17.0
Z172,2025-03-21,130.0
Z172,2025-03-22,42.0
Z172,2025-03-23,185.0
Z172,2025-03-24,52.0
Z172,2025-03-25,50.0
Z172,2025-03-26,115.0
Z172,2025-03-27,32.0
Z172,2025-03-28,82.0
Z172,2025-03-29,10.0
Z172,2025-03-30,34.0
Z172,2025-03-31,97.0
Z173,2025-01-01,191.0
Z173,2025-01-02,86.0
Z173,2025-01-03,76.0
Z173,2025-01-04,11.0
Z173,2025-01-05,77.0
Z173,2025-01-06,52.0
Z173,2025-01-07,89.0
Z173,2025-01-08,
Z173,2025-01-09,63.0
Z173,2025-01-10,0.0
Z173,2025-01-11,44.0
Z173,2025-01-12,89.0
Z173,2025-01-13,111.0
Z173,2025-01-14,49.0
Z173,2025-01-15,123.0
Z173,2025-01-16,135.0
Z173,2025-01-17,185.0
Z173,2025-01-18,
Z173,2025-01-19,73.0
Z173,2025-01-20,79.0
Z173,2025-01-21,160.0
Z173,2025-01-22,197.0
Z173,2025-01-23,41.0
Z173,2025-01-24,56.0
Z173,2025-01-25,185.0
Z173,2025-01-26,123.0
Z173,2025-01-27,46.0
Z173,2025-01-28,81.0
Z173,2025-01-29,165.0
Z173,2025-01-30,30.0
Z173,2025-01-31,88.0
Z173,2025-02-01,102.0
Z173,2025-02-02,78.0
Z173,2025-02-03,8.0
Z173,2025-02-04,183.0
Z173,2025-02-05,59.0
Z173,2025-02-06,150.0
Z173,2025-02-07,146.0
Z173,2025-02-08,34.0
Z173,2025-02-09,130.0
Z173,2025-02-10,116.0
Z173,2025-02-11,177.0
Z173,2025-02-12,92.0
Z173,2025-02-13,
Z173,2025-02-14,68.0
Z173,2025-02-15,68.0
Z173,2025-02-16,150.0
Z173,2025-02-17,71.0
Z173,2025-02-18,54.0
Z173,2025-02-19,89.0
Z173,2025-02-20,138.0
Z173,2025-02-21,168.0
Z173,2025-02-22,155.0
Z173,2025-02-23,167.0
Z173,2025-02-24,88.0
Z173,2025-02-25,
Z173,2025-02-26,19.0
Z173,2025-02-27,56.0
Z173,2025-02-28,36.0
Z173,2025-03-01,116.0
Z173,2025-03-02,198.0
Z173,2025-03-03,76.0
Z173,2025-03-04,49.0
Z173,2025-03-05,109.0
Z173,2025-03-06,70.0
Z173,2025-03-07,164.0
Z173,2025-03-08,198.0
Z173,2025-03-09,25.0
Z173,2025-03-10,61.0
Z173,2025-03-11,41.0
Z173,2025-03-12,36.0
Z173,2025-03-13,104.0
Z173,2025-03-14,177.0
Z173,2025-03-15,191.0
Z173,2025-03-16,146.0
Z173,2025-03-17,5.0
Z173,2025-03-18,38.0
Z173,2025-03-19,100.0
Z173,2025-03-20,49.0
Z173,2025-03-21,52.0
Z173,2025-03-22,17.0
Z173,2025-03-23,55.0
Z173,2025-03-24,38.0
Z173,2025-03-25,184.0
Z173,2025-03-26,184.0
Z173,2025-03-27,116.0
Z173,2025-03-28,176.0
Z173,2025-03-29,177.0
Z173,2025-03-30,113.0
Z173,2025-03-31,137.0
Z174,2025-01-01,
Z174,2025-01-02,186.0
Z174,2025-01-03,30.0
Z174,2025-01-04,65.0
Z174,2025-01-05,87.0
Z174,2025-01-06,162.0
Z174,2025-01-07,2.0
Z174,2025-01-08,77.0
Z174,2025-01-09,31.0
Z174,2025-01-10,130.0
Z174,2025-01-11,103.0
Z174,2025-01-12,149.0
Z174,2025-01-13,169.0
Z174,2025-01-14,172.0
Z174,2025-01-15,56.0
Z174,2025-01-16,132.0
Z174,2025-01-17,20.0
Z174,2025-01-18,143.0
Z174,2025-01-19,47.0
Z174,2025-01-20,173.0
Z174,2025-01-21,112.0
Z174,2025-01-22,160.0
Z174,2025-01-23,83.0
Z174,2025-01-24,39.0
Z174,2025-01-25,159.0
Z174,2025-01-26,32.0
Z174,2025-01-27,172.0
Z174,2025-01-28,47.0
Z174,2025-01-29,159.0
Z174,2025-01-30,67.0
Z174,2025-01-31,59.0
Z174,2025-02-01,9.0
Z174,2025-02-02,142.0
Z174,2025-02-03,37.0
Z174,2025-02-04,145.0
Z174,2025-02-05,136.0
Z174,2025-02-06,42.0
Z174,2025-02-07,35.0
Z174,2025-02-08,177.0
Z174,2025-02-09,20.0
Z174,2025-02-10,18.0
Z174,2025-02-11,
Z174,2025-02-12,106.0
Z174,2025-02-13,198.0
Z174,2025-02-14,59.0
Z174,2025-02-15,145.0
Z174,2025-02-16,56.0
Z174,2025-02-17,151.0
Z174,2025-02-18,159.0
Z174,2025-02-19,10.0
Z174,2025-02-20,122.0
Z174,2025-02-21,180.0
Z174,2025-02-22,179.0
Z174,2025-02-23,
Z174,2025-02-24,0.0
Z174,2025-02-25,144.0
Z174,2025-02-26,105.0
Z174,2025-02-27,35.0
Z174,2025-02-28,110.0
Z174,2025-03-01,
Z174,2025-03-02,141.0
Z174,2025-03-03,177.0
Z174,2025-03-04,180.0
Z174,2025-03-05,196.0
Z174,2025-03-06,196.0
Z174,2025-03-07,93.0
Z174,2025-03-08,20.0
Z174,2025-03-09,148.0
Z174,2025-03-10,17.0
Z174,2025-03-11,15.0
Z174,2025-03-12,66.0
Z174,2025-03-13,187.0
Z174,2025-03-14,113.0
Z174,2025-03-15,69.0
Z174,2025-03-16,2.0
Z174,2025-03-17,
Z174,2025-03-18,49.0
Z174,2025-03-19,172.0
Z174,2025-03-20,190.0
Z174,2025-03-21,44.0
Z174,2025-03-22,158.0
Z174,2025-03-23,196.0
Z174,2025-03-24,135.0
Z174,2025-03-25,191.0
Z174,2025-03-26,135.0
Z174,2025-03-27,43.0
Z174,2025-03-28,37.0
Z174,2025-03-29,164.0
Z174,2025-03-30,21.0
Z174,2025-03-31,30.0
Z175,2025-01-01,122.0
Z175,2025-01-02,169.0
Z175,2025-01-03,172.0
Z175,2025-01-04,46.0
Z175,2025-01-05,67.0
Z175,2025-01-06,
Z175,2025-01-07,63.0
Z175,2025-01-08,161.0
Z175,2025-01-09,125.0
Z175,2025-01-10,117.0
Z175,2025-01-11,198.0
Z175,2025-01-12,63.0
Z175,2025-01-13,23.0
Z175,2025-01-14,176.0
Z175,2025-01-15,37.0
Z175,2025-01-16,20.0
Z175,2025-01-17,4.0
Z175,2025-01-18,153.0
Z175,2025-01-19,28.0
Z175,2025-01-20,4.0
Z175,2025-01-21,75.0
Z175,2025-01-22,
Z175,2025-01-23,171.0
Z175,2025-01-24,178.0
Z175,2025-01-25,30.0
Z175,2025-01-26,48.0
Z175,2025-01-27,180.0
Z175,2025-01-28,148.0
Z175,2025-01-29,9.0
Z175,2025-01-30,120.0
Z175,2025-01-31,108.0
Z175,2025-02-01,58.0
Z175,2025-02-02,41.0
Z175,2025-02-03,
Z175,2025-02-04,89.0
Z175,2025-02-05,
Z175,2025-02-06,131.0
Z175,2025-02-07,
Z175,2025-02-08,
Z175,2025-02-09,26.0
Z175,2025-02-10,131.0
Z175,2025-02-11,41.0
Z175,2025-02-12,181.0
Z175,2025-02-13,182.0
Z175,2025-02-14,96.0
Z175,2025-02-15,66.0
Z175,2025-02-16,197.0
Z175,2025-02-17,11.0
Z175,2025-02-18,141.0
Z175,2025-02-19,193.0
Z175,2025-02-20,61.0
Z175,2025-02-21,60.0
Z175,2025-02-22,36.0
Z175,2025-02-23,
Z175,2025-02-24,182.0
Z175,2025-02-25,
Z175,2025-02-26,184.0
Z175,2025-02-27,
Z175,2025-02-28,
Z175,2025-03-01,193.0
Z175,2025-03-02,177.0
Z175,2025-03-03,46.0
Z175,2025-03-04,86.0
Z175,2025-03-05,129.0
Z175,2025-03-06,173.0
Z175,2025-03-07,0.0
Z175,2025-03-08,158.0
Z175,2025-03-09,56.0
Z175,2025-03-10,42.0
Z175,2025-03-11,186.0
Z175,2025-03-12,1.0
Z175,2025-03-13,36.0
Z175,2025-03-14,28.0
Z175,2025-03-15,195.0
Z175,2025-03-16,47.0
Z175,2025-03-17,69.0
Z175,2025-03-18,47.0
Z175,2025-03-19,43.0
Z175,2025-03-20,86.0
Z175,2025-03-21,65.0
Z175,2025-03-22,65.0
Z175,2025-03-23,192.0
Z175,2025-03-24,172.0
Z175,2025-03-25,107.0
Z175,2025-03-26,
Z175,2025-03-27,
Z175,2025-03-28,129.0
Z175,2025-03-29,171.0
Z175,2025-03-30,9.0
Z175,2025-03-31,148.0
Z176,2025-01-01,22.0
Z176,2025-01-02,155.0
Z176,2025-01-03,78.0
Z176,2025-01-04,189.0
Z176,2025-01-05,82.0
Z176,2025-01-06,172.0
Z176,2025-01-07,179.0
Z176,2025-01-08,10.0
Z176,2025-01-09,87.0
Z176,2025-01-10,164.0
Z176,2025-01-11,122.0
Z176,2025-01-12,44.0
Z176,2025-01-13,67.0
Z176,2025-01-14,70.0
Z176,2025-01-15,95.0
Z176,2025-01-16,108.0
Z176,2025-01-17,20.0
Z176,2025-01-18,176.0
Z176,2025-01-19,73.0
Z176,2025-01-20,134.0
Z176,2025-01-21,173.0
Z176,2025-01-22,192.0
Z176,2025-01-23,
Z176,2025-01-24,91.0
Z176,2025-01-25,19.0
Z176,2025-01-26,130.0
Z176,2025-01-27,141.0
Z176,2025-01-28,6.0
Z176,2025-01-29,114.0
Z176,2025-01-30,53.0
Z176,2025-01-31,48.0
Z176,2025-02-01,91.0
Z176,2025-02-02,66.0
Z176,2025-02-03,177.0
Z176,2025-02-04,79.0
Z176,2025-02-05,183.0
Z176,2025-02-06,104.0
Z176,2025-02-07,19.0
Z176,2025-02-08,21.0
Z176,2025-02-09,18.0
Z176,2025-02-10,177.0
Z176,2025-02-11,30.0
Z176,2025-02-12,39.0
Z176,2025-02-13,
Z176,2025-02-14,38.0
Z176,2025-02-15,136.0
Z176,2025-02-16,131.0
Z176,2025-02-17,75.0
Z176,2025-02-18,107.0
Z176,2025-02-19,179.0
Z176,2025-02-20,
Z176,2025-02-21,1.0
Z176,2025-02-22,85.0
Z176,2025-02-23,44.0
Z176,2025-02-24,61.0
Z176,2025-02-25,58.0
Z176,2025-02-26,194.0
Z176,2025-02-27,
Z176,2025-02-28,73.0
Z176,2025-03-01,146.0
Z176,2025-03-02,37.0
Z176,2025-03-03,132.0
Z176,2025-03-04,
Z176,2025-03-05,53.0
Z176,2025-03-06,128.0
Z176,2025-03-07,98.0
Z176,2025-03-08,103.0
Z176,2025-03-09,56.0
Z176,2025-03-10,154.0
Z176,2025-03-11,33.0
Z176,2025-03-12,
Z176,2025-03-13,56.0
Z176,2025-03-14,
Z176,2025-03-15,161.0
Z176,2025-03-16,109.0
Z176,2025-03-17,27.0
Z176,2025-03-18,68.0
Z176,2025-03-19,132.0
Z176,2025-03-20,11.0
Z176,2025-03-21,138.0
Z176,2025-03-22,58.0
Z176,2025-03-23,3.0
Z176,2025-03-24,66.0
Z176,2025-03-25,190.0
Z176,2025-03-26,111.0
Z176,2025-03-27,66.0
Z176,2025-03-28,193.0
Z176,2025-03-29,131.0
Z176,2025-03-30,70.0
Z176,2025-03-31,
Z177,2025-01-01,45.0
Z177,2025-01-02,0.0
Z177,2025-01-03,174.0
Z177,2025-01-04,70.0
Z177,2025-01-05,110.0
Z177,2025-01-06,161.0
Z177,2025-01-07,51.0
Z177,2025-01-08,178.0
Z177,2025-01-09,48.0
Z177,2025-01-10,112.0
Z177,2025-01-11,83.0
Z177,2025-01-12,134.0
Z177,2025-01-13,195.0
Z177,2025-01-14,42.0
Z177,2025-01-15,16.0
Z177,2025-01-16,7.0
Z177,2025-01-17,64.0
Z177,2025-01-18,138.0
Z177,2025-01-19,107.0
Z177,2025-01-20,
Z177,2025-01-21,153.0
Z177,2025-01-22,5.0
Z177,2025-01-23,106.0
Z177,2025-01-24,35.0
Z177,2025-01-25,82.0
Z177,2025-01-26,
Z177,2025-01-27,62.0
Z177,2025-01-28,113.0
Z177,2025-01-29,138.0
Z177,2025-01-30,166.0
Z177,2025-01-31,182.0
Z177,2025-02-01,167.0
Z177,2025-02-02,71.0
Z177,2025-02-03,163.0
Z177,2025-02-04,136.0
Z177,2025-02-05,2.0
Z177,2025-02-06,197.0
Z177,2025-02-07,31.0
Z177,2025-02-08,163.0
Z177,2025-02-09,135.0
Z177,2025-02-10,
Z177,2025-02-11,178.0
Z177,2025-02-12,47.0
Z177,2025-02-13,68.0
Z177,2025-02-14,131.0
Z177,2025-02-15,7.0
Z177,2025-02-16,94.0
Z177,2025-02-17,118.0
Z177,2025-02-18,129.0
Z177,2025-02-19,40.0
Z177,2025-02-20,175.0
Z177,2025-02-21,163.0
Z177,2025-02-22,178.0
Z177,2025-02-23,35.0
Z177,2025-02-24,156.0
Z177,2025-02-25,192.0
Z177,2025-02-26,166.0
Z177,2025-02-27,105.0
Z177,2025-02-28,89.0
Z177,2025-03-01,
Z177,2025-03-02,149.0
Z177,2025-03-03,169.0
Z177,2025-03-04,27.0
Z177,2025-03-05,68.0
Z177,2025-03-06,81.0
Z177,2025-03-07,
Z177,2025-03-08,4.0
Z177,2025-03-09,189.0
Z177,2025-03-10,91.0
Z177,2025-03-11,111.0
Z177,2025-03-12,
Z177,2025-03-13,
Z177,2025-03-14,93.0
Z177,2025-03-15,0.0
Z177,2025-03-16,31.0
Z177,2025-03-17,8.0
Z177,2025-03-18,177.0
Z177,2025-03-19,
Z177,2025-03-20,85.0
Z177,2025-03-21,47.0
Z177,2025-03-22,
Z177,2025-03-23,141.0
Z177,2025-03-24,
Z177,2025-03-25,109.0
Z177,2025-03-26,126.0
Z177,2025-03-27,58.0
Z177,2025-03-28,30.0
Z177,2025-03-29,188.0
Z177,2025-03-30,18.0
Z177,2025-03-31,20.0
Z178,2025-01-01,
Z178,2025-01-02,90.0
Z178,2025-01-03,64.0
Z178,2025-01-04,71.0
Z178,2025-01-05,53.0
Z178,2025-01-06,184.0
Z178,2025-01-07,67.0
Z178,2025-01-08,130.0
Z178,2025-01-09,82.0
Z178,2025-01-10,148.0
Z178,2025-01-11,92.0
Z178,2025-01-12,128.0
Z178,2025-01-13,168.0
Z178,2025-01-14,30.0
Z178,2025-01-15,106.0
Z178,2025-01-16,86.0
Z178,2025-01-17,169.0
Z178,2025-01-18,12.0
Z178,2025-01-19,13.0
Z178,2025-01-20,
Z178,2025-01-21,176.0
Z178,2025-01-22,15.0
Z178,2025-01-23,126.0
Z178,2025-01-24,57.0
Z178,2025-01-25,96.0
Z178,2025-01-26,
Z178,2025-01-27,70.0
Z178,2025-01-28,90.0
Z178,2025-01-29,37.0
Z178,2025-01-30,98.0
Z178,2025-01-31,2.0
Z178,2025-02-01,33.0
Z178,2025-02-02,12.0
Z178,2025-02-03,14.0
Z178,2025-02-04,178.0
Z178,2025-02-05,138.0
Z178,2025-02-06,82.0
Z178,2025-02-07,116.0
Z178,2025-02-08,108.0
Z178,2025-02-09,121.0
Z178,2025-02-10,152.0
Z178,2025-02-11,124.0
Z178,2025-02-12,63.0
Z178,2025-02-13,104.0
Z178,2025-02-14,141.0
Z178,2025-02-15,73.0
Z178,2025-02-16,179.0
Z178,2025-02-17,
Z178,2025-02-18,190.0
Z178,2025-02-19,126.0
Z178,2025-02-20,36.0
Z178,2025-02-21,34.0
Z178,2025-02-22,196.0
Z178,2025-02-23,94.0
Z178,2025-02-24,112.0
Z178,2025-02-25,137.0
Z178,2025-02-26,187.0
Z178,2025-02-27,54.0
Z178,2025-02-28,188.0
Z178,2025-03-01,142.0
Z178,2025-03-02,54.0
Z178,2025-03-03,126.0
Z178,2025-03-04,110.0
Z178,2025-03-05,131.0
Z178,2025-03-06,100.0
Z178,2025-03-07,74.0
Z178,2025-03-08,65.0
Z178,2025-03-09,138.0
Z178,2025-03-10,28.0
Z178,2025-03-11,171.0
Z178,2025-03-12,68.0
Z178,2025-03-13,7.0
Z178,2025-03-14,155.0
Z178,2025-03-15,92.0
Z178,2025-03-16,77.0
Z178,2025-03-17,64.0
Z178,2025-03-18,125.0
Z178,2025-03-19,
Z178,2025-03-20,141.0
Z178,2025-03-21,98.0
Z178,2025-03-22,
Z178,2025-03-23,85.0
Z178,2025-03-24,106.0
Z178,2025-03-25,3.0
Z178,2025-03-26,13.0
Z178,2025-03-27,40.0
Z178,2025-03-28,54.0
Z178,2025-03-29,117.0
Z178,2025-03-30,103.0
Z178,2025-03-31,135.0
Z179,2025-01-01,85.0
Z179,2025-01-02,183.0
Z179,2025-01-03,57.0
Z179,2025-01-04,0.0
Z179,2025-01-05,80.0
Z179,2025-01-06,129.0
Z179,2025-01-07,91.0
Z179,2025-01-08,74.0
Z179,2025-01-09,17.0
Z179,2025-01-10,10.0
Z179,2025-01-11,103.0
Z179,2025-01-12,138.0
Z179,2025-01-13,65.0
Z179,2025-01-14,103.0
Z179,2025-01-15,82.0
Z179,2025-01-16,169.0
Z179,2025-01-17,135.0
Z179,2025-01-18,63.0
Z179,2025-01-19,2.0
Z179,2025-01-20,42.0
Z179,2025-01-21,
Z179,2025-01-22,
Z179,2025-01-23,12.0
Z179,2025-01-24,81.0
Z179,2025-01-25,111.0
Z179,2025-01-26,104.0
Z179,2025-01-27,25.0
Z179,2025-01-28,19.0
Z179,2025-01-29,198.0
Z179,2025-01-30,122.0
Z179,2025-01-31,94.0
Z179,2025-02-01,29.0
Z179,2025-02-02,105.0
Z179,2025-02-03,62.0
Z179,2025-02-04,172.0
Z179,2025-02-05,119.0
Z179,2025-02-06,5.0
Z179,2025-02-07,21.0
Z179,2025-02-08,39.0
Z179,2025-02-09,196.0
Z179,2025-02-10,51.0
Z179,2025-02-11,115.0
Z179,2025-02-12,132.0
Z179,2025-02-13,117.0
Z179,2025-02-14,158.0
Z179,2025-02-15,100.0
Z179,2025-02-16,
Z179,2025-02-17,100.0
Z179,2025-02-18,66.0
Z179,2025-02-19,63.0
Z179,2025-02-20,51.0
Z179,2025-02-21,160.0
Z179,2025-02-22,156.0
Z179,2025-02-23,82.0
Z179,2025-02-24,67.0
Z179,2025-02-25,59.0
Z179,2025-02-26,196.0
Z179,2025-02-27,143.0
Z179,2025-02-28,146.0
Z179,2025-03-01,22.0
Z179,2025-03-02,91.0
Z179,2025-03-03,167.0
Z179,2025-03-04,51.0
Z179,2025-03-05,55.0
Z179,2025-03-06,175.0
Z179,2025-03-07,25.0
Z179,2025-03-08,70.0
Z179,2025-03-09,148.0
Z179,2025-03-10,6.0
Z179,2025-03-11,78.0
Z179,2025-03-12,25.0
Z179,2025-03-13,65.0
Z179,2025-03-14,182.0
Z179,2025-03-15,45.0
Z179,2025-03-16,179.0
Z179,2025-03-17,147.0
Z179,2025-03-18,13.0
Z179,2025-03-19,1.0
Z179,2025-03-20,143.0
Z179,2025-03-21,44.0
Z179,2025-03-22,36.0
Z179,2025-03-23,0.0
Z179,2025-03-24,71.0
Z179,2025-03-25,13.0
Z179,2025-03-26,148.0
Z179,2025-03-27,
Z179,2025-03-28,128.0
Z179,2025-03-29,176.0
Z179,2025-03-30,50.0
Z179,2025-03-31,74.0
Z180,2025-01-01,134.0
Z180,2025-01-02,21.0
Z180,2025-01-03,156.0
Z180,2025-01-04,132.0
Z180,2025-01-05,151.0
Z180,2025-01-06,192.0
Z180,2025-01-07,22.0
Z180,2025-01-08,32.0
Z180,2025-01-09,18.0
Z180,2025-01-10,177.0
Z180,2025-01-11,
Z180,2025-01-12,96.0
Z180,2025-01-13,27.0
Z180,2025-01-14,96.0
Z180,2025-01-15,130.0
Z180,2025-01-16,116.0
Z180,2025-01-17,42.0
Z180,2025-01-18,
Z180,2025-01-19,
Z180,2025-01-20,195.0
Z180,2025-01-21,80.0
Z180,2025-01-22,134.0
Z180,2025-01-23,182.0
Z180,2025-01-24,
Z180,2025-01-25,177.0
Z180,2025-01-26,144.0
Z180,2025-01-27,26.0
Z180,2025-01-28,180.0
Z180,2025-01-29,113.0
Z180,2025-01-30,9.0
Z180,2025-01-31,180.0
Z180,2025-02-01,159.0
Z180,2025-02-02,148.0
Z180,2025-02-03,131.0
Z180,2025-02-04,182.0
Z180,2025-02-05,
Z180,2025-02-06,187.0
Z180,2025-02-07,183.0
Z180,2025-02-08,36.0
Z180,2025-02-09,42.0
Z180,2025-02-10,4.0
Z180,2025-02-11,94.0
Z180,2025-02-12,3.0
Z180,2025-02-13,9.0
Z180,2025-02-14,
Z180,2025-02-15,148.0
Z180,2025-02-16,197.0
Z180,2025-02-17,93.0
Z180,2025-02-18,36.0
Z180,2025-02-19,8.0
Z180,2025-02-20,104.0
Z180,2025-02-21,70.0
Z180,2025-02-22,34.0
Z180,2025-02-23,61.0
Z180,2025-02-24,
Z180,2025-02-25,105.0
Z180,2025-02-26,179.0
Z180,2025-02-27,65.0
