zone_id,date,parking_capacity
Z152,2025-01-28,684.0
Z152,2025-01-29,424.0
Z152,2025-01-30,853.0
Z152,2025-01-31,889.0
Z152,2025-02-01,874.0
Z152,2025-02-02,380.0
Z152,2025-02-03,
Z152,2025-02-04,837.0
Z152,2025-02-05,445.0
Z152,2025-02-06,969.0
Z152,2025-02-07,486.0
Z152,2025-02-08,
Z152,2025-02-09,985.0
Z152,2025-02-10,964.0
Z152,2025-02-11,132.0
Z152,2025-02-12,792.0
Z152,2025-02-13,185.0
Z152,2025-02-14,756.0
Z152,2025-02-15,341.0
Z152,2025-02-16,631.0
Z152,2025-02-17,703.0
Z152,2025-02-18,274.0
Z152,2025-02-19,319.0
Z152,2025-02-20,250.0
Z152,2025-02-21,842.0
Z152,2025-02-22,832.0
Z152,2025-02-23,276.0
Z152,2025-02-24,808.0
Z152,2025-02-25,
Z152,2025-02-26,592.0
Z152,2025-02-27,766.0
Z152,2025-02-28,401.0
Z152,2025-03-01,380.0
Z152,2025-03-02,117.0
Z152,2025-03-03,
Z152,2025-03-04,612.0
Z152,2025-03-05,
Z152,2025-03-06,682.0
Z152,2025-03-07,356.0
Z152,2025-03-08,566.0
Z152,2025-03-09,235.0
Z152,2025-03-10,915.0
Z152,2025-03-11,854.0
Z152,2025-03-12,245.0
Z152,2025-03-13,310.0
Z152,2025-03-14,842.0
Z152,2025-03-15,717.0
Z152,2025-03-16,610.0
Z152,2025-03-17,604.0
Z152,2025-03-18,164.0
Z152,2025-03-19,170.0
Z152,2025-03-20,313.0
Z152,2025-03-21,706.0
Z152,2025-03-22,
Z152,2025-03-23,459.0
Z152,2025-03-24,649.0
Z152,2025-03-25,486.0
Z152,2025-03-26,125.0
Z152,2025-03-27,898.0
Z152,2025-03-28,389.0
Z152,2025-03-29,951.0
Z152,2025-03-30,982.0
Z152,2025-03-31,913.0
Z153,2025-01-01,570.0
Z153,2025-01-02,134.0
Z153,2025-01-03,838.0
Z153,2025-01-04,927.0
Z153,2025-01-05,713.0
Z153,2025-01-06,106.0
Z153,2025-01-07,
Z153,2025-01-08,501.0
Z153,2025-01-09,426.0
Z153,2025-01-10,890.0
Z153,2025-01-11,658.0
Z153,2025-01-12,546.0
Z153,2025-01-13,306.0
Z153,2025-01-14,117.0
Z153,2025-01-15,177.0
Z153,2025-01-16,337.0
Z153,2025-01-17,
Z153,2025-01-18,389.0
Z153,2025-01-19,498.0
Z153,2025-01-20,346.0
Z153,2025-01-21,642.0
Z153,2025-01-22,851.0
Z153,2025-01-23,607.0
Z153,2025-01-24,532.0
Z153,2025-01-25,842.0
Z153,2025-01-26,554.0
Z153,2025-01-27,777.0
Z153,2025-01-28,870.0
Z153,2025-01-29,865.0
Z153,2025-01-30,
Z153,2025-01-31,672.0
Z153,2025-02-01,994.0
Z153,2025-02-02,963.0
Z153,2025-02-03,260.0
Z153,2025-02-04,250.0
Z153,2025-02-05,249.0
Z153,2025-02-06,621.0
Z153,2025-02-07,876.0
Z153,2025-02-08,635.0
Z153,2025-02-09,787.0
Z153,2025-02-10,195.0
Z153,2025-02-11,689.0
Z153,2025-02-12,836.0
Z153,2025-02-13,934.0
Z153,2025-02-14,526.0
Z153,2025-02-15,967.0
Z153,2025-02-16,248.0
Z153,2025-02-17,287.0
Z153,2025-02-18,452.0
Z153,2025-02-19,669.0
Z153,2025-02-20,498.0
Z153,2025-02-21,646.0
Z153,2025-02-22,457.0
Z153,2025-02-23,357.0
Z153,2025-02-24,761.0
Z153,2025-02-25,746.0
Z153,2025-02-26,969.0
Z153,2025-02-27,
Z153,2025-02-28,351.0
Z153,2025-03-01,655.0
Z153,2025-03-02,415.0
Z153,2025-03-03,344.0
Z153,2025-03-04,706.0
Z153,2025-03-05,699.0
Z153,2025-03-06,
Z153,2025-03-07,462.0
Z153,2025-03-08,595.0
Z153,2025-03-09,451.0
Z153,2025-03-10,413.0
Z153,2025-03-11,618.0
Z153,2025-03-12,134.0
Z153,2025-03-13,690.0
Z153,2025-03-14,986.0
Z153,2025-03-15,720.0
Z153,2025-03-16,876.0
Z153,2025-03-17,282.0
Z153,2025-03-18,313.0
Z153,2025-03-19,745.0
Z153,2025-03-20,111.0
Z153,2025-03-21,
Z153,2025-03-22,597.0
Z153,2025-03-23,717.0
Z153,2025-03-24,
Z153,2025-03-25,174.0
Z153,2025-03-26,182.0
Z153,2025-03-27,248.0
Z153,2025-03-28,482.0
Z153,2025-03-29,484.0
Z153,2025-03-30,486.0
Z153,2025-03-31,598.0
Z154,2025-01-01,166.0
Z154,2025-01-02,809.0
Z154,2025-01-03,697.0
Z154,2025-01-04,836.0
Z154,2025-01-05,409.0
Z154,2025-01-06,173.0
Z154,2025-01-07,313.0
Z154,2025-01-08,218.0
Z154,2025-01-09,612.0
Z154,2025-01-10,650.0
Z154,2025-01-11,987.0
Z154,2025-01-12,718.0
Z154,2025-01-13,822.0
Z154,2025-01-14,500.0
Z154,2025-01-15,934.0
Z154,2025-01-16,588.0
Z154,2025-01-17,865.0
Z154,2025-01-18,884.0
Z154,2025-01-19,275.0
Z154,2025-01-20,677.0
Z154,2025-01-21,133.0
Z154,2025-01-22,
Z154,2025-01-23,258.0
Z154,2025-01-24,566.0
Z154,2025-01-25,151.0
Z154,2025-01-26,268.0
Z154,2025-01-27,509.0
Z154,2025-01-28,168.0
Z154,2025-01-29,113.0
Z154,2025-01-30,501.0
Z154,2025-01-31,539.0
Z154,2025-02-01,189.0
Z154,2025-02-02,
Z154,2025-02-03,150.0
Z154,2025-02-04,473.0
Z154,2025-02-05,911.0
Z154,2025-02-06,990.0
Z154,2025-02-07,749.0
Z154,2025-02-08,844.0
Z154,2025-02-09,375.0
Z154,2025-02-10,449.0
Z154,2025-02-11,378.0
Z154,2025-02-12,463.0
Z154,2025-02-13,246.0
Z154,2025-02-14,642.0
Z154,2025-02-15,687.0
Z154,2025-02-16,826.0
Z154,2025-02-17,559.0
Z154,2025-02-18,892.0
Z154,2025-02-19,759.0
Z154,2025-02-20,624.0
Z154,2025-02-21,230.0
Z154,2025-02-22,638.0
Z154,2025-02-23,293.0
Z154,2025-02-24,
Z154,2025-02-25,473.0
Z154,2025-02-26,
Z154,2025-02-27,481.0
Z154,2025-02-28,683.0
Z154,2025-03-01,236.0
Z154,2025-03-02,277.0
Z154,2025-03-03,663.0
Z154,2025-03-04,100.0
Z154,2025-03-05,431.0
Z154,2025-03-06,283.0
Z154,2025-03-07,903.0
Z154,2025-03-08,633.0
Z154,2025-03-09,390.0
Z154,2025-03-10,379.0
Z154,2025-03-11,262.0
Z154,2025-03-12,661.0
Z154,2025-03-13,716.0
Z154,2025-03-14,302.0
Z154,2025-03-15,331.0
Z154,2025-03-16,760.0
Z154,2025-03-17,447.0
Z154,2025-03-18,852.0
Z154,2025-03-19,380.0
Z154,2025-03-20,290.0
Z154,2025-03-21,855.0
Z154,2025-03-22,441.0
Z154,2025-03-23,343.0
Z154,2025-03-24,403.0
Z154,2025-03-25,938.0
Z154,2025-03-26,331.0
Z154,2025-03-27,418.0
Z154,2025-03-28,
Z154,2025-03-29,943.0
Z154,2025-03-30,218.0
Z154,2025-03-31,
Z155,2025-01-01,565.0
Z155,2025-01-02,309.0
Z155,2025-01-03,641.0
Z155,2025-01-04,216.0
Z155,2025-01-05,815.0
Z155,2025-01-06,194.0
Z155,2025-01-07,938.0
Z155,2025-01-08,346.0
Z155,2025-01-09,956.0
Z155,2025-01-10,247.0
Z155,2025-01-11,246.0
Z155,2025-01-12,223.0
Z155,2025-01-13,167.0
Z155,2025-01-14,987.0
Z155,2025-01-15,443.0
Z155,2025-01-16,820.0
Z155,2025-01-17,728.0
Z155,2025-01-18,108.0
Z155,2025-01-19,743.0
Z155,2025-01-20,947.0
Z155,2025-01-21,457.0
Z155,2025-01-22,462.0
Z155,2025-01-23,665.0
Z155,2025-01-24,213.0
Z155,2025-01-25,245.0
Z155,2025-01-26,435.0
Z155,2025-01-27,562.0
Z155,2025-01-28,914.0
Z155,2025-01-29,227.0
Z155,2025-01-30,943.0
Z155,2025-01-31,983.0
Z155,2025-02-01,
Z155,2025-02-02,926.0
Z155,2025-02-03,756.0
Z155,2025-02-04,523.0
Z155,2025-02-05,817.0
Z155,2025-02-06,357.0
Z155,2025-02-07,726.0
Z155,2025-02-08,630.0
Z155,2025-02-09,288.0
Z155,2025-02-10,817.0
Z155,2025-02-11,174.0
Z155,2025-02-12,719.0
Z155,2025-02-13,154.0
Z155,2025-02-14,840.0
Z155,2025-02-15,459.0
Z155,2025-02-16,144.0
Z155,2025-02-17,447.0
Z155,2025-02-18,357.0
Z155,2025-02-19,774.0
Z155,2025-02-20,
Z155,2025-02-21,633.0
Z155,2025-02-22,
Z155,2025-02-23,
Z155,2025-02-24,978.0
Z155,2025-02-25,208.0
Z155,2025-02-26,155.0
Z155,2025-02-27,838.0
Z155,2025-02-28,558.0
Z155,2025-03-01,427.0
Z155,2025-03-02,129.0
Z155,2025-03-03,172.0
Z155,2025-03-04,868.0
Z155,2025-03-05,185.0
Z155,2025-03-06,584.0
Z155,2025-03-07,464.0
Z155,2025-03-08,952.0
Z155,2025-03-09,227.0
Z155,2025-03-10,608.0
Z155,2025-03-11,929.0
Z155,2025-03-12,604.0
Z155,2025-03-13,628.0
Z155,2025-03-14,383.0
Z155,2025-03-15,477.0
Z155,2025-03-16,514.0
Z155,2025-03-17,297.0
Z155,2025-03-18,623.0
Z155,2025-03-19,681.0
Z155,2025-03-20,141.0
Z155,2025-03-21,414.0
Z155,2025-03-22,430.0
Z155,2025-03-23,502.0
Z155,2025-03-24,414.0
Z155,2025-03-25,196.0
Z155,2025-03-26,944.0
Z155,2025-03-27,506.0
Z155,2025-03-28,220.0
Z155,2025-03-29,131.0
Z155,2025-03-30,579.0
Z155,2025-03-31,499.0
Z156,2025-01-01,154.0
Z156,2025-01-02,816.0
Z156,2025-01-03,877.0
Z156,2025-01-04,581.0
Z156,2025-01-05,896.0
Z156,2025-01-06,
Z156,2025-01-07,929.0
Z156,2025-01-08,848.0
Z156,2025-01-09,260.0
Z156,2025-01-10,768.0
Z156,2025-01-11,724.0
Z156,2025-01-12,476.0
Z156,2025-01-13,408.0
Z156,2025-01-14,400.0
Z156,2025-01-15,309.0
Z156,2025-01-16,691.0
Z156,2025-01-17,160.0
Z156,2025-01-18,328.0
Z156,2025-01-19,656.0
Z156,2025-01-20,885.0
Z156,2025-01-21,885.0
Z156,2025-01-22,335.0
Z156,2025-01-23,999.0
Z156,2025-01-24,135.0
Z156,2025-01-25,284.0
Z156,2025-01-26,956.0
Z156,2025-01-27,507.0
Z156,2025-01-28,413.0
Z156,2025-01-29,204.0
Z156,2025-01-30,469.0
Z156,2025-01-31,541.0
Z156,2025-02-01,764.0
Z156,2025-02-02,933.0
Z156,2025-02-03,340.0
Z156,2025-02-04,217.0
Z156,2025-02-05,461.0
Z156,2025-02-06,707.0
Z156,2025-02-07,637.0
Z156,2025-02-08,777.0
Z156,2025-02-09,361.0
Z156,2025-02-10,611.0
Z156,2025-02-11,658.0
Z156,2025-02-12,309.0
Z156,2025-02-13,544.0
Z156,2025-02-14,331.0
Z156,2025-02-15,853.0
Z156,2025-02-16,554.0
Z156,2025-02-17,572.0
Z156,2025-02-18,719.0
Z156,2025-02-19,259.0
Z156,2025-02-20,350.0
Z156,2025-02-21,119.0
Z156,2025-02-22,632.0
Z156,2025-02-23,636.0
Z156,2025-02-24,178.0
Z156,2025-02-25,333.0
Z156,2025-02-26,
Z156,2025-02-27,210.0
Z156,2025-02-28,
Z156,2025-03-01,303.0
Z156,2025-03-02,349.0
Z156,2025-03-03,393.0
Z156,2025-03-04,583.0
Z156,2025-03-05,386.0
Z156,2025-03-06,141.0
Z156,2025-03-07,433.0
Z156,2025-03-08,909.0
Z156,2025-03-09,425.0
Z156,2025-03-10,632.0
Z156,2025-03-11,964.0
Z156,2025-03-12,191.0
Z156,2025-03-13,572.0
Z156,2025-03-14,779.0
Z156,2025-03-15,443.0
Z156,2025-03-16,386.0
Z156,2025-03-17,194.0
Z156,2025-03-18,595.0
Z156,2025-03-19,
Z156,2025-03-20,816.0
Z156,2025-03-21,438.0
Z156,2025-03-22,277.0
Z156,2025-03-23,196.0
Z156,2025-03-24,345.0
Z156,2025-03-25,727.0
Z156,2025-03-26,907.0
Z156,2025-03-27,268.0
Z156,2025-03-28,689.0
Z156,2025-03-29,410.0
Z156,2025-03-30,200.0
Z156,2025-03-31,462.0
Z157,2025-01-01,852.0
Z157,2025-01-02,473.0
Z157,2025-01-03,795.0
Z157,2025-01-04,554.0
Z157,2025-01-05,953.0
Z157,2025-01-06,903.0
Z157,2025-01-07,778.0
Z157,2025-01-08,722.0
Z157,2025-01-09,
Z157,2025-01-10,973.0
Z157,2025-01-11,763.0
Z157,2025-01-12,624.0
Z157,2025-01-13,752.0
Z157,2025-01-14,575.0
Z157,2025-01-15,865.0
Z157,2025-01-16,810.0
Z157,2025-01-17,796.0
Z157,2025-01-18,
Z157,2025-01-19,194.0
Z157,2025-01-20,933.0
Z157,2025-01-21,369.0
Z157,2025-01-22,568.0
Z157,2025-01-23,890.0
Z157,2025-01-24,789.0
Z157,2025-01-25,641.0
Z157,2025-01-26,567.0
Z157,2025-01-27,403.0
Z157,2025-01-28,145.0
Z157,2025-01-29,424.0
Z157,2025-01-30,973.0
Z157,2025-01-31,931.0
Z157,2025-02-01,562.0
Z157,2025-02-02,693.0
Z157,2025-02-03,910.0
Z157,2025-02-04,563.0
Z157,2025-02-05,866.0
Z157,2025-02-06,543.0
Z157,2025-02-07,272.0
Z157,2025-02-08,449.0
Z157,2025-02-09,620.0
Z157,2025-02-10,518.0
Z157,2025-02-11,787.0
Z157,2025-02-12,433.0
Z157,2025-02-13,168.0
Z157,2025-02-14,
Z157,2025-02-15,592.0
Z157,2025-02-16,504.0
Z157,2025-02-17,562.0
Z157,2025-02-18,595.0
Z157,2025-02-19,805.0
Z157,2025-02-20,810.0
Z157,2025-02-21,419.0
Z157,2025-02-22,
Z157,2025-02-23,994.0
Z157,2025-02-24,786.0
Z157,2025-02-25,331.0
Z157,2025-02-26,846.0
Z157,2025-02-27,590.0
Z157,2025-02-28,801.0
Z157,2025-03-01,
Z157,2025-03-02,282.0
Z157,2025-03-03,776.0
Z157,2025-03-04,619.0
Z157,2025-03-05,865.0
Z157,2025-03-06,267.0
Z157,2025-03-07,988.0
Z157,2025-03-08,741.0
Z157,2025-03-09,657.0
Z157,2025-03-10,605.0
Z157,2025-03-11,104.0
Z157,2025-03-12,735.0
Z157,2025-03-13,253.0
Z157,2025-03-14,875.0
Z157,2025-03-15,427.0
Z157,2025-03-16,949.0
Z157,2025-03-17,
Z157,2025-03-18,490.0
Z157,2025-03-19,667.0
Z157,2025-03-20,201.0
Z157,2025-03-21,374.0
Z157,2025-03-22,823.0
Z157,2025-03-23,965.0
Z157,2025-03-24,681.0
Z157,2025-03-25,353.0
Z157,2025-03-26,805.0
Z157,2025-03-27,624.0
Z157,2025-03-28,451.0
Z157,2025-03-29,656.0
Z157,2025-03-30,826.0
Z157,2025-03-31,504.0
Z158,2025-01-01,251.0
Z158,2025-01-02,593.0
Z158,2025-01-03,520.0
Z158,2025-01-04,684.0
Z158,2025-01-05,192.0
Z158,2025-01-06,525.0
Z158,2025-01-07,329.0
Z158,2025-01-08,664.0
Z158,2025-01-09,659.0
Z158,2025-01-10,888.0
Z158,2025-01-11,232.0
Z158,2025-01-12,602.0
Z158,2025-01-13,234.0
Z158,2025-01-14,733.0
Z158,2025-01-15,183.0
Z158,2025-01-16,846.0
Z158,2025-01-17,237.0
Z158,2025-01-18,164.0
Z158,2025-01-19,351.0
Z158,2025-01-20,452.0
Z158,2025-01-21,177.0
Z158,2025-01-22,981.0
Z158,2025-01-23,577.0
Z158,2025-01-24,196.0
Z158,2025-01-25,144.0
Z158,2025-01-26,255.0
Z158,2025-01-27,604.0
Z158,2025-01-28,998.0
Z158,2025-01-29,145.0
Z158,2025-01-30,333.0
Z158,2025-01-31,251.0
Z158,2025-02-01,253.0
Z158,2025-02-02,334.0
Z158,2025-02-03,660.0
Z158,2025-02-04,684.0
Z158,2025-02-05,953.0
Z158,2025-02-06,253.0
Z158,2025-02-07,540.0
Z158,2025-02-08,420.0
Z158,2025-02-09,946.0
Z158,2025-02-10,813.0
Z158,2025-02-11,591.0
Z158,2025-02-12,482.0
Z158,2025-02-13,841.0
Z158,2025-02-14,996.0
Z158,2025-02-15,338.0
Z158,2025-02-16,642.0
Z158,2025-02-17,823.0
Z158,2025-02-18,299.0
Z158,2025-02-19,282.0
Z158,2025-02-20,
Z158,2025-02-21,437.0
Z158,2025-02-22,191.0
Z158,2025-02-23,114.0
Z158,2025-02-24,512.0
Z158,2025-02-25,374.0
Z158,2025-02-26,321.0
Z158,2025-02-27,527.0
Z158,2025-02-28,791.0
Z158,2025-03-01,559.0
Z158,2025-03-02,265.0
Z158,2025-03-03,652.0
Z158,2025-03-04,416.0
Z158,2025-03-05,449.0
Z158,2025-03-06,727.0
Z158,2025-03-07,294.0
Z158,2025-03-08,757.0
Z158,2025-03-09,546.0
Z158,2025-03-10,247.0
Z158,2025-03-11,
Z158,2025-03-12,248.0
Z158,2025-03-13,554.0
Z158,2025-03-14,
Z158,2025-03-15,922.0
Z158,2025-03-16,846.0
Z158,2025-03-17,569.0
Z158,2025-03-18,112.0
Z158,2025-03-19,613.0
Z158,2025-03-20,593.0
Z158,2025-03-21,311.0
Z158,2025-03-22,609.0
Z158,2025-03-23,675.0
Z158,2025-03-24,324.0
Z158,2025-03-25,
Z158,2025-03-26,253.0
Z158,2025-03-27,603.0
Z158,2025-03-28,557.0
Z158,2025-03-29,197.0
Z158,2025-03-30,845.0
Z158,2025-03-31,489.0
Z159,2025-01-01,236.0
Z159,2025-01-02,652.0
Z159,2025-01-03,337.0
Z159,2025-01-04,138.0
Z159,2025-01-05,770.0
Z159,2025-01-06,882.0
Z159,2025-01-07,234.0
Z159,2025-01-08,474.0
Z159,2025-01-09,368.0
Z159,2025-01-10,219.0
Z159,2025-01-11,712.0
Z159,2025-01-12,813.0
Z159,2025-01-13,605.0
Z159,2025-01-14,199.0
Z159,2025-01-15,807.0
Z159,2025-01-16,905.0
Z159,2025-01-17,684.0
Z159,2025-01-18,996.0
Z159,2025-01-19,413.0
Z159,2025-01-20,413.0
Z159,2025-01-21,744.0
Z159,2025-01-22,658.0
Z159,2025-01-23,594.0
Z159,2025-01-24,634.0
Z159,2025-01-25,179.0
Z159,2025-01-26,204.0
Z159,2025-01-27,240.0
Z159,2025-01-28,786.0
Z159,2025-01-29,483.0
Z159,2025-01-30,403.0
Z159,2025-01-31,197.0
Z159,2025-02-01,242.0
Z159,2025-02-02,745.0
Z159,2025-02-03,277.0
Z159,2025-02-04,770.0
Z159,2025-02-05,391.0
Z159,2025-02-06,328.0
Z159,2025-02-07,541.0
Z159,2025-02-08,415.0
Z159,2025-02-09,850.0
Z159,2025-02-10,784.0
Z159,2025-02-11,973.0
Z159,2025-02-12,994.0
Z159,2025-02-13,407.0
Z159,2025-02-14,741.0
Z159,2025-02-15,237.0
Z159,2025-02-16,632.0
Z159,2025-02-17,133.0
Z159,2025-02-18,589.0
Z159,2025-02-19,209.0
Z159,2025-02-20,671.0
Z159,2025-02-21,970.0
Z159,2025-02-22,488.0
Z159,2025-02-23,129.0
Z159,2025-02-24,490.0
Z159,2025-02-25,800.0
Z159,2025-02-26,849.0
Z159,2025-02-27,497.0
Z159,2025-02-28,662.0
Z159,2025-03-01,258.0
Z159,2025-03-02,883.0
Z159,2025-03-03,324.0
Z159,2025-03-04,933.0
Z159,2025-03-05,114.0
Z159,2025-03-06,512.0
Z159,2025-03-07,134.0
Z159,2025-03-08,102.0
Z159,2025-03-09,201.0
Z159,2025-03-10,165.0
Z159,2025-03-11,356.0
Z159,2025-03-12,348.0
Z159,2025-03-13,169.0
Z159,2025-03-14,970.0
Z159,2025-03-15,821.0
Z159,2025-03-16,800.0
Z159,2025-03-17,840.0
Z159,2025-03-18,620.0
Z159,2025-03-19,244.0
Z159,2025-03-20,326.0
Z159,2025-03-21,969.0
Z159,2025-03-22,280.0
Z159,2025-03-23,889.0
Z159,2025-03-24,600.0
Z159,2025-03-25,252.0
Z159,2025-03-26,467.0
Z159,2025-03-27,779.0
Z159,2025-03-28,573.0
Z159,2025-03-29,757.0
Z159,2025-03-30,353.0
Z159,2025-03-31,812.0
Z160,2025-01-01,851.0
Z160,2025-01-02,278.0
Z160,2025-01-03,323.0
Z160,2025-01-04,708.0
Z160,2025-01-05,829.0
Z160,2025-01-06,199.0
Z160,2025-01-07,
Z160,2025-01-08,238.0
Z160,2025-01-09,725.0
Z160,2025-01-10,270.0
Z160,2025-01-11,565.0
Z160,2025-01-12,229.0
Z160,2025-01-13,438.0
Z160,2025-01-14,287.0
Z160,2025-01-15,464.0
Z160,2025-01-16,672.0
Z160,2025-01-17,711.0
Z160,2025-01-18,221.0
Z160,2025-01-19,429.0
Z160,2025-01-20,265.0
Z160,2025-01-21,499.0
Z160,2025-01-22,757.0
Z160,2025-01-23,112.0
Z160,2025-01-24,143.0
Z160,2025-01-25,773.0
Z160,2025-01-26,473.0
Z160,2025-01-27,564.0
Z160,2025-01-28,965.0
Z160,2025-01-29,975.0
Z160,2025-01-30,526.0
Z160,2025-01-31,414.0
Z160,2025-02-01,533.0
Z160,2025-02-02,484.0
Z160,2025-02-03,397.0
Z160,2025-02-04,350.0
Z160,2025-02-05,267.0
Z160,2025-02-06,414.0
Z160,2025-02-07,222.0
Z160,2025-02-08,143.0
Z160,2025-02-09,604.0
Z160,2025-02-10,742.0
Z160,2025-02-11,929.0
Z160,2025-02-12,847.0
Z160,2025-02-13,378.0
Z160,2025-02-14,252.0
Z160,2025-02-15,
Z160,2025-02-16,665.0
Z160,2025-02-17,477.0
Z160,2025-02-18,763.0
Z160,2025-02-19,150.0
Z160,2025-02-20,539.0
Z160,2025-02-21,817.0
Z160,2025-02-22,815.0
Z160,2025-02-23,214.0
Z160,2025-02-24,353.0
Z160,2025-02-25,534.0
Z160,2025-02-26,655.0
Z160,2025-02-27,508.0
Z160,2025-02-28,396.0
Z160,2025-03-01,955.0
Z160,2025-03-02,942.0
Z160,2025-03-03,
Z160,2025-03-04,302.0
Z160,2025-03-05,787.0
Z160,2025-03-06,652.0
Z160,2025-03-07,397.0
Z160,2025-03-08,117.0
Z160,2025-03-09,926.0
Z160,2025-03-10,783.0
Z160,2025-03-11,544.0
Z160,2025-03-12,295.0
Z160,2025-03-13,583.0
Z160,2025-03-14,154.0
Z160,2025-03-15,341.0
Z160,2025-03-16,106.0
Z160,2025-03-17,738.0
Z160,2025-03-18,747.0
Z160,2025-03-19,979.0
Z160,2025-03-20,254.0
Z160,2025-03-21,254.0
Z160,2025-03-22,745.0
Z160,2025-03-23,593.0
Z160,2025-03-24,585.0
Z160,2025-03-25,425.0
Z160,2025-03-26,429.0
Z160,2025-03-27,886.0
Z160,2025-03-28,428.0
Z160,2025-03-29,909.0
Z160,2025-03-30,773.0
Z160,2025-03-31,652.0
Z161,2025-01-01,636.0
Z161,2025-01-02,589.0
Z161,2025-01-03,463.0
Z161,2025-01-04,370.0
Z161,2025-01-05,511.0
Z161,2025-01-06,910.0
Z161,2025-01-07,518.0
Z161,2025-01-08,858.0
Z161,2025-01-09,765.0
Z161,2025-01-10,591.0
Z161,2025-01-11,203.0
Z161,2025-01-12,355.0
Z161,2025-01-13,639.0
Z161,2025-01-14,351.0
Z161,2025-01-15,
Z161,2025-01-16,364.0
Z161,2025-01-17,101.0
Z161,2025-01-18,790.0
Z161,2025-01-19,859.0
Z161,2025-01-20,762.0
Z161,2025-01-21,160.0
Z161,2025-01-22,738.0
Z161,2025-01-23,380.0
Z161,2025-01-24,699.0
Z161,2025-01-25,693.0
Z161,2025-01-26,428.0
Z161,2025-01-27,600.0
Z161,2025-01-28,333.0
Z161,2025-01-29,838.0
Z161,2025-01-30,196.0
Z161,2025-01-31,196.0
Z161,2025-02-01,847.0
Z161,2025-02-02,512.0
Z161,2025-02-03,311.0
Z161,2025-02-04,167.0
Z161,2025-02-05,438.0
Z161,2025-02-06,571.0
Z161,2025-02-07,345.0
Z161,2025-02-08,561.0
Z161,2025-02-09,265.0
Z161,2025-02-10,625.0
Z161,2025-02-11,822.0
Z161,2025-02-12,433.0
Z161,2025-02-13,342.0
Z161,2025-02-14,143.0
Z161,2025-02-15,435.0
Z161,2025-02-16,495.0
Z161,2025-02-17,116.0
Z161,2025-02-18,468.0
Z161,2025-02-19,344.0
Z161,2025-02-20,614.0
Z161,2025-02-21,724.0
Z161,2025-02-22,593.0
Z161,2025-02-23,227.0
Z161,2025-02-24,754.0
Z161,2025-02-25,387.0
Z161,2025-02-26,
Z161,2025-02-27,342.0
Z161,2025-02-28,210.0
Z161,2025-03-01,368.0
Z161,2025-03-02,297.0
Z161,2025-03-03,325.0
Z161,2025-03-04,707.0
Z161,2025-03-05,
Z161,2025-03-06,895.0
Z161,2025-03-07,996.0
Z161,2025-03-08,105.0
Z161,2025-03-09,250.0
Z161,2025-03-10,124.0
Z161,2025-03-11,411.0
Z161,2025-03-12,134.0
Z161,2025-03-13,218.0
Z161,2025-03-14,826.0
Z161,2025-03-15,976.0
Z161,2025-03-16,945.0
Z161,2025-03-17,132.0
Z161,2025-03-18,791.0
Z161,2025-03-19,618.0
Z161,2025-03-20,778.0
Z161,2025-03-21,519.0
Z161,2025-03-22,476.0
Z161,2025-03-23,308.0
Z161,2025-03-24,289.0
Z161,2025-03-25,100.0
Z161,2025-03-26,465.0
Z161,2025-03-27,973.0
Z161,2025-03-28,952.0
Z161,2025-03-29,532.0
Z161,2025-03-30,608.0
Z161,2025-03-31,919.0
Z162,2025-01-01,453.0
Z162,2025-01-02,492.0
Z162,2025-01-03,140.0
Z162,2025-01-04,603.0
Z162,2025-01-05,197.0
Z162,2025-01-06,368.0
Z162,2025-01-07,597.0
Z162,2025-01-08,301.0
Z162,2025-01-09,666.0
Z162,2025-01-10,354.0
Z162,2025-01-11,748.0
Z162,2025-01-12,485.0
Z162,2025-01-13,235.0
Z162,2025-01-14,649.0
Z162,2025-01-15,397.0
Z162,2025-01-16,796.0
Z162,2025-01-17,858.0
Z162,2025-01-18,639.0
Z162,2025-01-19,122.0
Z162,2025-01-20,261.0
Z162,2025-01-21,600.0
Z162,2025-01-22,230.0
Z162,2025-01-23,729.0
Z162,2025-01-24,224.0
Z162,2025-01-25,629.0
Z162,2025-01-26,976.0
Z162,2025-01-27,506.0
Z162,2025-01-28,939.0
Z162,2025-01-29,
Z162,2025-01-30,835.0
Z162,2025-01-31,784.0
Z162,2025-02-01,250.0
Z162,2025-02-02,697.0
Z162,2025-02-03,186.0
Z162,2025-02-04,729.0
Z162,2025-02-05,229.0
Z162,2025-02-06,901.0
Z162,2025-02-07,719.0
Z162,2025-02-08,908.0
Z162,2025-02-09,635.0
Z162,2025-02-10,229.0
Z162,2025-02-11,119.0
Z162,2025-02-12,559.0
Z162,2025-02-13,767.0
Z162,2025-02-14,973.0
Z162,2025-02-15,852.0
Z162,2025-02-16,859.0
Z162,2025-02-17,977.0
Z162,2025-02-18,255.0
Z162,2025-02-19,799.0
Z162,2025-02-20,858.0
Z162,2025-02-21,
Z162,2025-02-22,848.0
Z162,2025-02-23,330.0
Z162,2025-02-24,307.0
Z162,2025-02-25,712.0
Z162,2025-02-26,152.0
Z162,2025-02-27,339.0
Z162,2025-02-28,299.0
Z162,2025-03-01,163.0
Z162,2025-03-02,475.0
Z162,2025-03-03,
Z162,2025-03-04,893.0
Z162,2025-03-05,354.0
Z162,2025-03-06,629.0
Z162,2025-03-07,564.0
Z162,2025-03-08,241.0
Z162,2025-03-09,561.0
