zone_id,date,trips_thousands
Z064,2025-03-28,326.06238123060086
Z007,2025-03-05,309.3475853235133
Z060,2025-01-20,292.56399159628734
Z149,2025-02-24,321.9644863853684
Z078,2025-03-24,301.5399905146231
Z003,2025-03-05,271.073305212724
Z145,2025-03-03,267.4252443785437
Z107,2025-01-22,279.7776334071581
Z076,2025-02-22,293.829515930881
Z113,2025-02-09,306.72045294998765
Z189,2025-02-24,335.0663876093848
Z192,2025-03-29,334.2107837279463
Z054,2025-03-02,317.6885504627836
Z111,2025-02-18,322.14134844401974
Z060,2025-02-04,301.66164902517414
Z058,2025-03-14,284.4866584317492
Z123,2025-01-10,320.83216206337397
Z185,2025-02-23,268.5981642067281
Z146,2025-01-06,300.37441064760367
Z156,2025-03-12,331.8187754677689
Z182,2025-01-09,318.73178835281317
Z045,2025-01-01,314.8309049578219
Z044,2025-01-04,366.1996849903723
Z002,2025-03-31,302.75016611268813
Z153,2025-01-21,289.01636347794835
Z054,2025-01-24,343.5886295356571
Z083,2025-02-26,285.1292824601763
Z067,2025-01-19,307.9178193681248
Z167,2025-01-05,260.13887526440743
Z116,2025-02-12,290.8536456571871
Z193,2025-02-11,318.13062676052533
Z149,2025-02-15,317.78295761259324
Z132,2025-02-08,315.00348860914585
Z092,2025-02-01,252.7981351492325
Z193,2025-03-27,293.30758689329423
Z032,2025-01-12,302.3939174580605
Z192,2025-01-21,319.8608884396162
Z033,2025-02-12,260.7964927084456
Z173,2025-02-26,352.3454806451978
Z087,2025-01-02,321.94691442085406
Z186,2025-01-25,287.3647152659572
Z014,2025-03-17,349.54337821938884
Z152,2025-02-28,286.5546175156025
Z051,2025-02-07,340.62196120193244
Z046,2025-01-04,323.7851497893198
Z066,2025-03-23,317.38720560111926
Z036,2025-03-31,261.86448139228565
Z002,2025-01-19,301.51710311822586
Z125,2025-02-21,265.88802537973186
Z115,2025-03-29,306.24700790850426
Z166,2025-02-05,328.8181205940691
Z106,2025-02-25,269.1790079235199
Z157,2025-03-29,332.2848463620429
Z065,2025-03-26,324.89633931546877
Z191,2025-02-26,325.2338661292976
Z049,2025-03-16,240.97442455048122
Z066,2025-01-24,329.3863439885062
Z185,2025-03-05,306.28444807381635
Z128,2025-02-18,262.2195230095549
Z116,2025-02-26,299.5766028911562
Z148,2025-03-13,273.08918529260455
Z049,2025-01-29,244.1625421538631
Z129,2025-03-31,290.4074395379141
Z162,2025-01-24,320.72841614484935
Z188,2025-02-24,313.5593502472768
Z097,2025-03-25,290.34902302629064
Z116,2025-01-18,306.8776966604271
Z058,2025-01-21,292.3660997683415
Z167,2025-03-29,285.27731752291413
Z102,2025-01-20,252.26308865204408
Z096,2025-02-22,349.23520805066823
Z011,2025-03-15,318.9723314988116
Z048,2025-03-11,291.84074514130396
Z041,2025-02-23,318.8115840153148
Z066,2025-01-23,306.6074636283359
Z054,2025-03-10,322.81806319322175
Z085,2025-02-08,298.8675455647595
Z082,2025-03-29,266.0992952562941
Z185,2025-03-07,274.16836078538927
Z157,2025-03-31,335.3073802791595
Z035,2025-01-29,311.2844209896
Z120,2025-01-28,344.0084434237416
Z080,2025-03-27,288.32780586583283
Z170,2025-03-12,273.16055813623046
Z083,2025-03-26,299.6439571128111
Z032,2025-02-05,301.5521368817526
Z071,2025-01-31,342.2778688781393
Z001,2025-01-11,318.9564143308933
Z066,2025-01-19,350.77688206829106
Z016,2025-03-18,297.3182513005905
Z199,2025-01-12,303.707125709165
Z174,2025-01-26,292.23993163889025
Z176,2025-03-21,345.75919719420926
Z054,2025-02-14,318.87884004435085
Z125,2025-01-24,252.5962934049106
Z142,2025-03-10,283.419737538268
Z031,2025-03-26,303.3534607056369
Z200,2025-01-24,335.91149056495203
Z125,2025-03-30,213.35168636190102
Z015,2025-03-26,288.4670478974549
Z156,2025-03-30,349.3128155454897
Z005,2025-01-13,327.60072153542535
Z011,2025-01-10,312.67510956843523
Z038,2025-03-11,329.9018086555843
Z006,2025-02-16,331.24605034519
Z138,2025-01-19,311.5622065854056
Z152,2025-01-15,241.5005320680202
Z059,2025-03-24,271.40340122290434
Z094,2025-02-26,286.7403572816337
Z014,2025-03-16,352.0180665478572
Z049,2025-02-15,281.2183207515178
Z153,2025-01-23,225.95775858536263
Z014,2025-01-26,326.6306863894132
Z168,2025-03-16,340.2486617694108
Z056,2025-01-04,306.16370810447074
Z016,2025-03-15,306.1769108012747
Z100,2025-01-01,291.25055497630535
Z003,2025-03-18,267.08123455498594
Z092,2025-01-16,261.70599871506806
Z169,2025-02-04,342.19327202557724
Z070,2025-03-19,298.17897656811
Z106,2025-03-30,292.2791768295892
Z102,2025-02-20,260.04184372743555
Z127,2025-01-14,295.2163456472191
Z142,2025-01-10,276.27627138478226
Z199,2025-01-07,305.3578457379868
Z014,2025-03-04,359.22836286034465
Z100,2025-02-25,294.07632311753616
Z143,2025-02-17,317.14847879289556
Z101,2025-02-28,249.08016087538408
Z125,2025-01-01,234.15453518579156
Z168,2025-03-28,336.25647025605633
Z177,2025-01-29,283.53503479792744
Z058,2025-01-01,306.17396004297785
Z066,2025-03-04,296.6890806430164
Z159,2025-01-22,273.5666067937293
Z069,2025-01-08,341.05713669229044
Z130,2025-03-07,315.60227333630615
Z098,2025-02-21,240.35559996700587
Z087,2025-03-21,302.05149670928097
Z073,2025-01-28,357.576023446231
Z154,2025-01-29,265.3242426316352
Z016,2025-01-30,292.3345767142595
Z086,2025-02-09,341.83243504300896
Z041,2025-03-30,343.44084844531903
Z133,2025-03-22,310.12975255122154
Z053,2025-03-21,272.8047856474859
Z141,2025-03-01,292.8459897033597
Z109,2025-01-15,247.4789257312729
Z043,2025-01-11,280.04343680763714
Z065,2025-02-09,304.41870469921025
Z008,2025-01-23,314.9282202412055
Z154,2025-02-16,306.13296727945476
Z088,2025-02-12,260.7339673747167
Z182,2025-03-12,342.7666711363085
Z125,2025-01-28,270.63261861401213
Z060,2025-01-19,306.2817752348602
Z081,2025-01-20,277.62214209781695
Z173,2025-03-12,326.3595036924844
Z119,2025-02-20,334.3268384529331
Z106,2025-03-03,284.61885009380177
Z069,2025-02-02,324.0323629560571
Z115,2025-02-09,320.4874638680629
Z161,2025-02-10,347.576491512712
Z113,2025-01-13,318.42573635772146
Z151,2025-02-26,309.71955318139
Z164,2025-02-01,344.11225821655034
Z136,2025-02-13,285.3206607663325
Z033,2025-02-06,276.7994869722562
Z132,2025-03-21,301.0333049306207
Z017,2025-03-08,243.89893693134226
Z111,2025-03-31,299.4830094640452
Z198,2025-03-24,338.99198807703453
Z107,2025-03-07,300.7017925041439
Z019,2025-01-29,351.7869816770185
Z055,2025-01-31,277.3208189563474
Z009,2025-01-11,258.71031087634157
Z076,2025-01-17,280.320396160071
Z130,2025-03-13,303.981355922043
Z116,2025-01-20,323.20277724525283
Z092,2025-01-12,259.4661377009821
Z190,2025-02-18,259.3507830145495
Z059,2025-01-02,301.86973876674654
Z031,2025-01-10,292.4768188641334
Z066,2025-02-22,319.07990123685335
Z113,2025-01-29,323.4375435813577
Z187,2025-03-24,266.3697121273139
Z127,2025-02-03,301.11191413584845
Z018,2025-01-14,281.34471572176017
Z151,2025-01-13,308.502310748578
Z035,2025-03-08,304.7847263430297
Z013,2025-03-18,304.24419912156696
Z163,2025-02-02,348.2981201863748
Z067,2025-02-15,304.1009173855007
Z001,2025-02-02,335.35798244550125
Z080,2025-03-19,304.3271370260376
Z130,2025-03-17,284.67409984630865
Z071,2025-01-01,348.67387389839894
Z018,2025-03-22,268.54396284108304
Z011,2025-02-09,327.4925324040639
Z146,2025-03-22,331.9079594027103
Z045,2025-03-05,277.8381057758913
Z132,2025-02-20,298.82162287585845
Z009,2025-01-26,262.9347254309335
Z046,2025-02-03,311.57924208040055
Z186,2025-03-08,288.1908642438515
Z063,2025-01-03,290.7984160736707
Z032,2025-03-29,303.76734305333036
Z053,2025-01-22,291.80162004868123
Z030,2025-02-11,293.5833013116702
Z142,2025-02-09,287.4946416038075
Z096,2025-02-14,343.8982956945163
Z063,2025-03-08,288.2999042033003
Z021,2025-01-22,259.8065436198751
Z128,2025-03-23,263.95253710496564
Z083,2025-02-03,291.77279162551923
Z180,2025-02-15,328.80364197645997
Z080,2025-02-06,320.78694383739804
Z011,2025-02-27,328.88470868371894
Z024,2025-02-10,333.27952306514055
Z180,2025-01-14,364.3914730750978
Z170,2025-03-10,281.21800262875536
Z173,2025-03-03,366.62057258045456
Z085,2025-03-13,314.3015554088754
Z196,2025-03-08,282.9038416506947
Z193,2025-02-26,331.45533455455984
Z089,2025-01-04,332.35489076245506
Z096,2025-03-04,322.69211477197894
Z160,2025-01-19,311.555029323005
Z135,2025-03-18,274.02411893234745
Z132,2025-02-25,302.5440691149489
Z033,2025-03-22,262.6198798245724
Z052,2025-02-20,304.66449277952603
Z027,2025-03-01,291.82266163791235
Z082,2025-01-21,265.1590990262347
Z081,2025-02-21,283.4002002596199
Z061,2025-03-29,302.5455847038282
Z188,2025-01-09,292.9881003233319
Z167,2025-02-02,280.95803518522
Z140,2025-03-17,271.9875163872102
Z152,2025-01-14,278.38647785966407
Z030,2025-01-16,322.78216799622
Z135,2025-01-18,248.68442517592075
Z035,2025-03-30,280.9892936006266
Z172,2025-03-11,322.6424259004437
Z132,2025-02-23,289.96540080821813
Z032,2025-03-25,294.13032914728365
Z108,2025-01-28,281.6509294150497
Z093,2025-01-18,332.33654444382864
Z134,2025-03-25,336.16134727491533
Z001,2025-03-18,314.50182151638273
Z154,2025-03-01,314.6241938961329
Z133,2025-01-03,291.3757423972497
Z138,2025-01-23,326.3565224536915
Z107,2025-03-06,299.1783298540294
Z177,2025-01-08,279.56062965486666
Z074,2025-03-23,315.5654325226443
Z055,2025-03-29,307.4208338273195
Z152,2025-02-12,272.31225828864285
Z002,2025-01-04,257.9825072977988
Z151,2025-01-24,269.59613738629326
Z171,2025-02-15,333.0199374787203
Z031,2025-02-01,282.7275786077214
Z080,2025-03-03,335.3291331578051
Z076,2025-02-11,294.6305574094088
Z054,2025-02-10,303.2600896079104
Z130,2025-01-03,298.22591479077255
Z026,2025-03-30,326.64967070113676
Z146,2025-03-06,330.3590874941426
Z088,2025-01-15,279.18674006092925
Z116,2025-02-24,313.5750029153658
Z021,2025-03-27,269.5855508057146
Z139,2025-03-20,265.3520738974908
Z065,2025-01-14,320.886763578388
Z049,2025-01-04,265.94538437997323
Z092,2025-01-01,275.5474712221208
Z161,2025-01-29,339.08975893112364
Z197,2025-01-10,287.7521936439781
Z147,2025-03-21,266.635857203406
Z102,2025-01-11,258.2989819514716
Z160,2025-02-19,316.426272098303
Z031,2025-03-01,280.93065217133045
Z116,2025-02-13,329.94305687322503
Z098,2025-03-31,273.2476547706738
Z088,2025-01-20,271.35702521613626
Z162,2025-01-18,302.19187554576786
Z028,2025-02-05,330.190030662433
Z197,2025-01-17,298.75446077855077
Z060,2025-03-25,300.48917359304954
Z061,2025-01-05,289.9892650828238
Z110,2025-02-01,325.1938147700496
Z180,2025-01-26,317.098207069814
Z197,2025-03-09,291.7989266432262
Z101,2025-02-08,281.7544790217734
Z041,2025-01-22,334.3586457842438
Z026,2025-03-09,338.3338578928731
Z145,2025-01-08,259.52616167790006
Z025,2025-01-26,294.25599052953913
Z050,2025-03-09,268.89274477586605
Z013,2025-03-17,301.14582053422737
Z120,2025-03-22,353.7705289956039
Z004,2025-03-01,322.5582614748694
Z107,2025-02-15,302.3889574872177
Z165,2025-01-24,239.8066384174141
Z159,2025-01-20,276.9631625154283
Z073,2025-02-11,316.105587118961
Z034,2025-01-28,354.50589011517064
Z178,2025-03-01,280.10927993324873
Z126,2025-01-02,354.996386309341
Z049,2025-03-14,282.036574881384
Z153,2025-01-28,287.9781994456257
Z140,2025-02-20,241.79516708571776
Z028,2025-02-03,305.46212026342175
Z032,2025-02-26,290.21522446024454
Z085,2025-01-27,290.1631572210603
Z025,2025-02-01,312.3118644404942
Z111,2025-03-19,295.3431650900491
Z075,2025-01-09,266.6200616690916
Z177,2025-01-14,312.6233021900817
Z091,2025-03-05,300.20735876488965
Z154,2025-01-22,253.77681362459867
Z085,2025-02-03,312.20620909645595
Z071,2025-01-03,377.87570899438776
Z142,2025-02-05,259.7349912571459
Z066,2025-03-01,333.05678788021726
Z138,2025-03-07,307.8884537890376
Z199,2025-01-04,299.8120863473833
Z135,2025-01-06,268.480363798498
Z110,2025-03-12,325.59073721770983
Z099,2025-03-05,348.2449058914869
Z085,2025-01-22,271.998314669225
Z045,2025-03-29,299.27830811253494
Z147,2025-03-17,279.12234507999176
Z159,2025-01-28,294.07684879202316
Z059,2025-03-20,281.5647001534745
Z026,2025-03-14,302.73767972556817
Z048,2025-01-11,289.1011052674504
Z075,2025-03-27,251.88718747746427
Z028,2025-03-04,326.09682264949953
Z085,2025-02-22,285.84260285916383
Z077,2025-03-04,287.9788824482556
Z059,2025-01-15,301.9130544872617
Z037,2025-02-02,294.1810163644151
Z059,2025-02-23,305.74566802869913
Z033,2025-01-10,277.7382858780647
Z161,2025-01-14,344.5924902693796
Z009,2025-03-10,253.24775660231134
Z038,2025-01-18,317.47037315908096
Z107,2025-02-14,313.32305982006847
Z128,2025-01-20,302.43876255081085
Z134,2025-02-09,355.5365541397385
Z166,2025-03-30,328.07769125046167
Z121,2025-03-29,302.1379972451865
Z180,2025-03-25,337.2612142496595
Z069,2025-03-18,318.8427351938657
Z086,2025-02-14,303.00235989181493
Z155,2025-01-05,267.27033007817414
Z038,2025-02-17,352.4321279822675
Z007,2025-02-13,267.0166849336127
Z004,2025-03-21,329.1265449528912
Z098,2025-01-07,261.1042676778154
Z089,2025-03-27,285.11066087567826
Z038,2025-01-20,339.25832998315923
Z185,2025-01-06,308.4411477909823
Z009,2025-03-23,257.8699299933202
Z040,2025-01-22,293.76414328157887
Z122,2025-01-18,311.2608698144892
Z100,2025-02-15,286.2936283972176
Z058,2025-02-13,284.47019634678355
Z097,2025-03-29,317.85788987936706
Z140,2025-01-25,298.52601375166375
Z126,2025-03-15,361.406797319621
Z102,2025-03-02,277.9358891413214
Z035,2025-02-01,303.7466884504126
Z120,2025-01-04,355.47258851756305
Z086,2025-03-01,326.9002966057023
Z077,2025-01-14,285.1711145652939
Z031,2025-02-26,301.7751902371357
Z072,2025-03-10,265.26054405887896
Z018,2025-03-28,316.0165085606229
Z078,2025-01-13,279.744442796591
Z137,2025-01-17,311.4203425706248
Z143,2025-01-28,313.59438801254754
Z147,2025-02-28,259.6652062306674
Z057,2025-02-17,279.0752766304893
Z137,2025-02-03,278.51478632967815
Z090,2025-03-09,270.72965554002565
Z100,2025-01-27,319.19781801275656
Z183,2025-02-07,300.00225411401703
Z184,2025-01-16,282.10885070939446
Z027,2025-03-03,298.6991266835587
Z131,2025-01-31,315.97038625371727
Z103,2025-03-14,337.1456049479898
Z103,2025-03-15,332.3950021369725
Z137,2025-03-07,291.11100376811805
Z081,2025-02-02,289.5556849268314
Z044,2025-01-09,327.7571163256343
Z077,2025-03-14,288.1913561122294
Z103,2025-03-20,301.13846382526606
Z019,2025-03-24,357.21709112741974
Z146,2025-02-05,300.50433147107435
Z063,2025-03-03,276.5865318117354
Z138,2025-03-05,301.6679534119372
Z160,2025-01-26,308.3239974431096
Z051,2025-01-22,312.13464532819137
Z123,2025-03-05,300.3117733623261
Z040,2025-02-01,276.1068371221875
Z129,2025-01-07,273.2186090776385
Z087,2025-01-25,302.10805676426367
Z192,2025-01-28,341.2012648004833
Z129,2025-03-06,290.41318186612165
Z198,2025-03-04,338.08818557977315
Z025,2025-02-21,269.31747885334744
Z138,2025-01-25,331.6438469572664
Z192,2025-03-10,328.73385055041155
Z035,2025-03-15,310.0323775595456
Z108,2025-02-16,273.86722343080294
Z172,2025-01-11,297.9625959009612
Z131,2025-01-12,295.89141577192123
Z200,2025-03-10,333.2858841927713
Z066,2025-03-30,302.77567859605233
Z049,2025-01-01,283.12566995377824
Z186,2025-03-13,294.90474222294756
Z024,2025-02-07,306.5062101705065
Z142,2025-03-08,309.59971071525723
Z034,2025-03-06,365.54276119191775
Z166,2025-03-11,339.1240674507359
Z079,2025-02-12,261.7737260955628
Z052,2025-03-15,299.03910243611904
Z163,2025-01-02,355.45990621259375
Z155,2025-03-10,245.3409943627831
Z027,2025-01-28,296.0868463566564
Z187,2025-02-12,279.9509677635409
Z005,2025-03-22,291.48352281963025
Z185,2025-01-18,268.7745138723281
Z178,2025-02-14,292.42196725345866
Z114,2025-03-11,284.2277394676245
Z010,2025-01-23,254.57301261425994
Z168,2025-02-16,333.44136106578503
Z035,2025-01-05,309.46997451939876
Z086,2025-03-06,307.14945336081377
Z145,2025-02-15,292.4994603877837
Z014,2025-02-24,345.81734721174394
Z197,2025-01-04,279.5423930331119
Z029,2025-03-14,304.0972278909403
Z037,2025-01-08,320.6885059092418
Z077,2025-01-10,279.79353720690466
Z090,2025-01-14,239.52847070883362
Z114,2025-03-13,288.1373592522939
Z157,2025-03-03,336.0248976888429
Z100,2025-01-21,307.81152234967067
Z030,2025-03-23,326.3337048646854
Z110,2025-02-28,298.0372882548886
Z128,2025-01-07,289.52992797525775
Z156,2025-01-27,347.6023165981632
Z098,2025-03-09,260.03522580271465
Z148,2025-03-21,289.82283819591964
Z132,2025-01-24,291.8860250322016
Z171,2025-02-26,295.19820467828544
Z139,2025-02-19,273.14226290952047
Z036,2025-02-16,266.1275260601448
Z115,2025-01-04,312.32852082123486
Z006,2025-02-06,330.8111904698917
Z146,2025-03-20,322.92774107085756
Z115,2025-03-31,317.0277163423404
Z009,2025-03-05,268.0174961587116
Z074,2025-01-27,307.0495883495618
Z121,2025-01-16,330.23939868596034
Z198,2025-01-28,322.23965272240224
Z036,2025-03-30,226.7168535035896
Z132,2025-03-09,282.3089432596679
Z010,2025-03-05,267.72098144445266
Z142,2025-03-11,292.4586376247397
Z023,2025-03-09,302.849714773517
Z002,2025-01-15,292.9897738829166
Z116,2025-03-16,333.70854559589566
Z121,2025-03-08,345.75215894573694
Z022,2025-01-26,297.1590036769546
Z073,2025-01-20,352.09793676030876
Z064,2025-01-15,297.0223001896933
Z075,2025-03-10,275.94321936022425
Z041,2025-02-02,311.0742204471007
Z002,2025-01-20,281.1610175000112
Z024,2025-03-10,300.7185098638355
Z140,2025-03-18,264.178399837847
Z100,2025-02-16,261.36050069905826
Z170,2025-03-08,271.68440663969307
Z105,2025-01-07,307.8993359104543
Z189,2025-02-07,331.05457444339277
Z173,2025-01-31,358.62889662876614
Z037,2025-03-26,297.0745413217462
Z193,2025-03-11,311.74988260050293
Z050,2025-03-12,242.31412059955795
Z138,2025-02-24,291.8656209301587
Z187,2025-03-05,288.27437758671897
Z112,2025-03-11,308.24198484854736
Z111,2025-02-03,329.0116241935132
Z166,2025-02-20,323.5506994005179
Z054,2025-02-11,316.41039647047575
Z119,2025-02-26,350.9225976215748
Z112,2025-03-04,317.6771587602779
Z069,2025-01-12,315.4838511844713
Z112,2025-01-09,319.6243210048758
Z138,2025-03-21,322.22811349133235
Z173,2025-01-20,367.33497848894694
Z190,2025-03-30,296.0293337035412
Z082,2025-02-12,281.8154376595551
Z111,2025-02-09,285.93217681240185
Z021,2025-02-04,292.2576475411801
Z131,2025-03-23,317.6757280928596
Z130,2025-03-05,305.52946489075623
Z100,2025-01-09,284.8504168592606
Z168,2025-01-03,360.0289747324082
Z182,2025-01-08,363.1551454889736
Z194,2025-03-05,316.91249471981564
Z124,2025-03-20,291.16642432672154
Z188,2025-03-15,295.4339630313751
Z034,2025-02-03,314.740191726618
Z092,2025-01-26,249.301294074648
Z162,2025-02-05,304.8312134449498
Z060,2025-03-21,296.03247835032374
Z133,2025-02-22,325.55481136008035
Z015,2025-02-19,291.88335067716537
Z039,2025-02-25,309.0287549794136
Z009,2025-03-11,283.9551119775974
Z176,2025-02-03,333.27241618689203
Z134,2025-01-06,332.49707768375686
Z087,2025-01-01,325.26009769449416
Z037,2025-02-14,295.554099883954
Z135,2025-03-23,254.071732216933
Z028,2025-03-26,319.7072420532777
Z105,2025-02-21,330.6169691738328
Z129,2025-02-02,302.5186221723169
Z153,2025-01-16,281.92162456841265
Z189,2025-02-28,326.4705024277994
Z070,2025-01-18,302.6646445730186
Z148,2025-01-09,309.400963787338
Z099,2025-03-04,343.85500522385456
Z157,2025-01-26,356.0450407467076
Z056,2025-02-26,275.60472326402794
Z070,2025-01-05,305.09978720736865
Z199,2025-03-14,332.42106353319514
Z059,2025-02-07,311.76756667196844
Z112,2025-02-09,304.67236312374547
Z133,2025-03-08,320.7174106057271
Z197,2025-03-16,286.8030308316812
Z037,2025-03-03,286.4574686860602
Z186,2025-02-10,286.2699345390288
Z077,2025-01-04,274.191927535528
Z102,2025-02-12,273.5360693482804
Z089,2025-03-12,328.7958348798993
Z061,2025-01-07,291.3425097769524
Z008,2025-03-24,347.626670331523
Z163,2025-02-16,354.59421082852015
Z049,2025-03-31,268.3874594280848
Z154,2025-01-19,314.41570041222326
Z066,2025-03-12,313.1735483933402
Z140,2025-01-04,274.3884281071191
Z061,2025-01-12,290.2294314287452
Z160,2025-01-10,302.63861159367383
Z007,2025-01-11,315.48028323747354
Z116,2025-02-22,306.2421344487874
Z037,2025-01-02,298.7262142132325
Z140,2025-02-23,269.4029171995817
Z148,2025-01-12,276.74628511842184
Z189,2025-03-26,326.6129601195574
Z095,2025-02-03,276.591326395796
Z180,2025-02-21,352.28396683039716
Z037,2025-01-25,321.12831386748985
Z057,2025-01-22,292.95339714004285
Z094,2025-03-16,289.46593168418235
Z024,2025-01-29,292.1970385795343
Z078,2025-03-13,283.44731598793845
Z082,2025-01-03,272.7870909147698
Z041,2025-03-13,331.78384159878317
Z160,2025-01-12,315.2872812580938
Z177,2025-03-07,299.91722258993485
Z117,2025-01-27,349.0822676890381
Z050,2025-01-07,265.0234133207345
Z180,2025-02-04,326.32121632223175
Z111,2025-01-13,313.8206335642444
Z107,2025-03-20,288.1927811637405
Z175,2025-03-20,338.44234376657585
Z033,2025-02-24,286.3342359294792
Z145,2025-01-10,275.4767465491791
Z074,2025-01-28,294.6273421287212
Z139,2025-03-04,297.2799821918639
Z109,2025-01-12,290.16053050633684
Z054,2025-03-05,301.47728665010106
Z182,2025-03-26,326.8286288448461
Z123,2025-03-19,308.34242191660013
Z139,2025-02-21,296.34271259094885
Z187,2025-02-07,286.37642154834873
Z113,2025-01-11,330.40141611313766
Z184,2025-03-08,278.91867987437774
Z001,2025-02-26,343.104679434687
Z038,2025-03-24,330.4216379516894
Z032,2025-03-07,303.5369358578572
Z005,2025-02-10,317.36638502586413
Z034,2025-01-17,353.461871497104
Z074,2025-02-05,309.7370913080904
Z178,2025-02-12,284.0454881334724
Z123,2025-01-07,320.4584117291597
Z140,2025-01-31,246.84781534196475
Z073,2025-03-16,326.1883069296647
Z098,2025-02-20,290.51306646037307
Z081,2025-02-28,286.4518932518307
Z124,2025-01-31,281.7309228295635
Z065,2025-01-22,341.4132914806704
Z154,2025-03-08,283.4958920328087
Z186,2025-02-25,298.55060337038367
Z158,2025-02-22,297.371409551564
Z081,2025-02-03,287.02825323136585
Z146,2025-01-10,336.5667088901231
Z006,2025-03-11,323.43419636327513
Z020,2025-02-15,313.60868163668135
Z051,2025-01-09,301.54003922726105
Z154,2025-01-16,273.71058345435137
Z136,2025-01-08,274.8789017208508
Z059,2025-02-13,272.4730938693336
Z012,2025-03-21,303.9195189575631
Z093,2025-03-02,321.44344270956924
Z094,2025-02-19,290.6349040554701
Z129,2025-02-16,291.799044706623
Z074,2025-02-11,301.4721680781928
Z152,2025-03-23,270.1385277482909
Z008,2025-02-05,305.9909779276808
Z126,2025-03-23,368.92208478613765
Z008,2025-03-28,348.9613007587776
Z191,2025-03-06,303.33532142149693
Z019,2025-03-21,333.8112982642093
Z021,2025-03-19,256.8115681144508
Z128,2025-01-04,251.34122046242723
Z190,2025-01-29,283.25832600852925
Z082,2025-01-31,289.49049693273173
Z172,2025-02-16,276.4371720964213
Z076,2025-02-20,290.7905884205757
Z164,2025-01-25,299.09334518491266
Z079,2025-02-15,251.97318828084622
Z080,2025-01-31,334.03408898812296
Z142,2025-01-19,326.95587572507327
Z111,2025-03-02,300.26830006607537
Z077,2025-01-22,300.63890611622105
Z091,2025-03-10,275.7772426960966
Z104,2025-01-13,308.5762880450685
Z101,2025-03-14,257.682179786833
Z091,2025-01-29,290.1513046731229
Z074,2025-01-23,322.3506626610119
Z097,2025-02-02,303.64919881855997
Z148,2025-01-27,280.98100946624726
Z002,2025-01-02,293.5140324368806
Z029,2025-02-27,270.29402200477904
Z120,2025-01-03,366.89561381751844
Z094,2025-01-15,296.2248368024011
Z103,2025-01-23,318.7311093986373
Z166,2025-01-31,330.2172409442895
Z194,2025-02-03,293.957272914907
Z172,2025-03-14,294.57316108547934
Z044,2025-01-27,385.77514941865513
Z156,2025-02-08,320.2889483849569
Z015,2025-03-31,280.4407533361533
Z102,2025-03-08,262.6927322850696
Z106,2025-01-04,286.8732098488341
Z042,2025-03-29,289.99935720500315
Z164,2025-01-08,295.6729553550934
Z167,2025-03-17,272.24369798511304
Z133,2025-02-10,278.915257914115
Z046,2025-01-01,317.9592900140601
Z155,2025-03-06,247.13406186345125
Z086,2025-02-25,324.9691412875167
Z193,2025-03-18,318.2535666578247
Z031,2025-03-04,286.70596491867053
Z040,2025-03-13,260.00494446859165
Z079,2025-03-27,260.49726764473814
Z071,2025-03-14,345.3074900185085
Z132,2025-03-08,309.6288894778974
Z101,2025-02-21,286.7169409026908
Z057,2025-01-23,313.81471519848
Z041,2025-01-03,323.306263683457
Z116,2025-03-09,320.0204810618375
Z078,2025-01-19,295.92502835594763
Z087,2025-01-17,335.14578886582666
Z099,2025-03-19,331.12107086990693
Z195,2025-02-04,310.41361038619016
Z173,2025-02-22,341.8953160730871
Z067,2025-03-19,290.4255885313926
Z105,2025-02-10,311.5864451711858
Z033,2025-03-18,290.7329798692996
Z142,2025-02-07,312.67413241060285
Z161,2025-03-09,314.98269134207646
Z084,2025-02-20,329.6507711415833
Z013,2025-01-24,335.28921954453153
Z105,2025-03-16,304.35156563680613
Z167,2025-01-07,243.717013323109
Z149,2025-03-20,328.98868543112224
Z170,2025-02-04,265.0327799509824
Z018,2025-01-29,295.06598826149104
Z028,2025-02-28,327.96652771297084
Z173,2025-01-27,322.7485722736293
Z186,2025-02-16,293.32029667120753
Z040,2025-01-14,286.81084296784354
Z051,2025-02-12,352.84532930184594
Z130,2025-01-20,305.33518945034103
Z038,2025-03-12,336.5140975675748
Z118,2025-01-21,350.28516792137464
Z197,2025-03-29,288.32542712583563
Z100,2025-03-31,314.3330296547503
Z101,2025-01-01,272.16953784370565
Z026,2025-01-23,321.9347200813477
Z027,2025-02-04,283.88461342966696
Z103,2025-02-27,322.04972316222063
Z107,2025-01-19,277.67507259285867
Z140,2025-02-11,278.87526311611475
Z004,2025-01-23,326.11844684436744
Z032,2025-03-22,296.51217917278325
Z145,2025-01-26,278.3571745608743
Z169,2025-03-03,319.82551961646914
Z106,2025-03-17,296.9507081123424
Z189,2025-01-22,305.74182271040456
Z055,2025-01-20,305.324507489327
Z154,2025-01-17,296.3412348941247
Z192,2025-02-08,344.9356455880006
Z163,2025-01-19,389.2800028222797
Z050,2025-01-09,225.80644279452858
Z139,2025-01-11,259.3063793832548
Z004,2025-03-28,324.0556166432303
Z008,2025-02-26,306.9292545612859
Z051,2025-03-26,314.04427876310814
Z010,2025-01-28,269.1917133462944
Z078,2025-03-25,267.47361608000386
Z163,2025-03-02,362.60499483736896
Z102,2025-02-24,265.56468488865517
Z177,2025-02-17,288.3516507740034
Z020,2025-01-17,312.54911988269544
Z191,2025-03-26,304.90925634995676
Z198,2025-02-06,323.37204240214595
Z027,2025-01-23,289.9781998811489
Z139,2025-02-13,267.156864681867
