zone_id,date,event_count,event_type
Z162,2025-03-03,,N
Z162,2025-03-04,4.0,S
Z162,2025-03-05,7.0,C
Z162,2025-03-06,1.0,C
Z162,2025-03-07,3.0,N
Z162,2025-03-08,6.0,N
Z162,2025-03-09,7.0,C
Z162,2025-03-10,3.0,N
Z162,2025-03-11,9.0,N
Z162,2025-03-12,,C
Z162,2025-03-13,9.0,N
Z162,2025-03-14,2.0,N
Z162,2025-03-15,6.0,N
Z162,2025-03-16,1.0,N
Z162,2025-03-17,0.0,N
Z162,2025-03-18,9.0,N
Z162,2025-03-19,4.0,C
Z162,2025-03-20,9.0,C
Z162,2025-03-21,3.0,N
Z162,2025-03-22,4.0,N
Z162,2025-03-23,8.0,C
Z162,2025-03-24,0.0,C
Z162,2025-03-25,7.0,S
Z162,2025-03-26,2.0,
Z162,2025-03-27,6.0,
Z162,2025-03-28,2.0,N
Z162,2025-03-29,4.0,N
Z162,2025-03-30,6.0,N
Z162,2025-03-31,5.0,N
Z163,2025-01-01,1.0,N
Z163,2025-01-02,2.0,N
Z163,2025-01-03,8.0,N
Z163,2025-01-04,5.0,N
Z163,2025-01-05,1.0,N
Z163,2025-01-06,4.0,N
Z163,2025-01-07,9.0,N
Z163,2025-01-08,8.0,N
Z163,2025-01-09,3.0,S
Z163,2025-01-10,1.0,N
Z163,2025-01-11,1.0,N
Z163,2025-01-12,9.0,N
Z163,2025-01-13,3.0,N
Z163,2025-01-14,6.0,N
Z163,2025-01-15,4.0,N
Z163,2025-01-16,6.0,N
Z163,2025-01-17,3.0,N
Z163,2025-01-18,0.0,C
Z163,2025-01-19,3.0,N
Z163,2025-01-20,4.0,N
Z163,2025-01-21,5.0,C
Z163,2025-01-22,3.0,N
Z163,2025-01-23,6.0,N
Z163,2025-01-24,3.0,N
Z163,2025-01-25,3.0,C
Z163,2025-01-26,5.0,
Z163,2025-01-27,,N
Z163,2025-01-28,8.0,S
Z163,2025-01-29,5.0,N
Z163,2025-01-30,3.0,N
Z163,2025-01-31,3.0,C
Z163,2025-02-01,8.0,N
Z163,2025-02-02,8.0,N
Z163,2025-02-03,5.0,N
Z163,2025-02-04,4.0,N
Z163,2025-02-05,0.0,C
Z163,2025-02-06,8.0,N
Z163,2025-02-07,5.0,C
Z163,2025-02-08,8.0,N
Z163,2025-02-09,1.0,N
Z163,2025-02-10,7.0,S
Z163,2025-02-11,6.0,C
Z163,2025-02-12,0.0,C
Z163,2025-02-13,5.0,N
Z163,2025-02-14,7.0,S
Z163,2025-02-15,9.0,N
Z163,2025-02-16,9.0,N
Z163,2025-02-17,0.0,N
Z163,2025-02-18,9.0,N
Z163,2025-02-19,2.0,N
Z163,2025-02-20,0.0,N
Z163,2025-02-21,3.0,C
Z163,2025-02-22,3.0,N
Z163,2025-02-23,5.0,C
Z163,2025-02-24,5.0,N
Z163,2025-02-25,1.0,C
Z163,2025-02-26,6.0,N
Z163,2025-02-27,6.0,
Z163,2025-02-28,5.0,C
Z163,2025-03-01,8.0,N
Z163,2025-03-02,3.0,S
Z163,2025-03-03,7.0,N
Z163,2025-03-04,1.0,N
Z163,2025-03-05,9.0,S
Z163,2025-03-06,3.0,C
Z163,2025-03-07,6.0,S
Z163,2025-03-08,6.0,N
Z163,2025-03-09,3.0,C
Z163,2025-03-10,8.0,C
Z163,2025-03-11,1.0,
Z163,2025-03-12,5.0,N
Z163,2025-03-13,2.0,
Z163,2025-03-14,1.0,N
Z163,2025-03-15,0.0,N
Z163,2025-03-16,9.0,C
Z163,2025-03-17,7.0,N
Z163,2025-03-18,1.0,N
Z163,2025-03-19,3.0,
Z163,2025-03-20,2.0,N
Z163,2025-03-21,7.0,N
Z163,2025-03-22,6.0,C
Z163,2025-03-23,3.0,C
Z163,2025-03-24,5.0,N
Z163,2025-03-25,4.0,N
Z163,2025-03-26,1.0,N
Z163,2025-03-27,6.0,N
Z163,2025-03-28,8.0,C
Z163,2025-03-29,7.0,C
Z163,2025-03-30,6.0,N
Z163,2025-03-31,5.0,N
Z164,2025-01-01,1.0,N
Z164,2025-01-02,5.0,C
Z164,2025-01-03,0.0,
Z164,2025-01-04,5.0,N
Z164,2025-01-05,6.0,S
Z164,2025-01-06,3.0,N
Z164,2025-01-07,9.0,N
Z164,2025-01-08,6.0,N
Z164,2025-01-09,8.0,N
Z164,2025-01-10,0.0,N
Z164,2025-01-11,3.0,N
Z164,2025-01-12,9.0,C
Z164,2025-01-13,3.0,N
Z164,2025-01-14,3.0,C
Z164,2025-01-15,0.0,N
Z164,2025-01-16,6.0,N
Z164,2025-01-17,7.0,
Z164,2025-01-18,6.0,N
Z164,2025-01-19,1.0,N
Z164,2025-01-20,3.0,C
Z164,2025-01-21,1.0,
Z164,2025-01-22,6.0,N
Z164,2025-01-23,3.0,N
Z164,2025-01-24,6.0,C
Z164,2025-01-25,5.0,N
Z164,2025-01-26,9.0,N
Z164,2025-01-27,,C
Z164,2025-01-28,2.0,N
Z164,2025-01-29,8.0,N
Z164,2025-01-30,7.0,C
Z164,2025-01-31,6.0,N
Z164,2025-02-01,2.0,N
Z164,2025-02-02,4.0,N
Z164,2025-02-03,7.0,S
Z164,2025-02-04,1.0,N
Z164,2025-02-05,3.0,N
Z164,2025-02-06,4.0,N
Z164,2025-02-07,1.0,N
Z164,2025-02-08,5.0,N
Z164,2025-02-09,6.0,N
Z164,2025-02-10,7.0,N
Z164,2025-02-11,,N
Z164,2025-02-12,,N
Z164,2025-02-13,2.0,N
Z164,2025-02-14,,N
Z164,2025-02-15,5.0,N
Z164,2025-02-16,3.0,N
Z164,2025-02-17,5.0,N
Z164,2025-02-18,8.0,N
Z164,2025-02-19,3.0,N
Z164,2025-02-20,6.0,C
Z164,2025-02-21,7.0,N
Z164,2025-02-22,9.0,N
Z164,2025-02-23,2.0,
Z164,2025-02-24,,N
Z164,2025-02-25,8.0,N
Z164,2025-02-26,9.0,N
Z164,2025-02-27,0.0,N
Z164,2025-02-28,0.0,N
Z164,2025-03-01,6.0,N
Z164,2025-03-02,1.0,N
Z164,2025-03-03,7.0,N
Z164,2025-03-04,,N
Z164,2025-03-05,1.0,N
Z164,2025-03-06,3.0,N
Z164,2025-03-07,6.0,
Z164,2025-03-08,7.0,N
Z164,2025-03-09,4.0,N
Z164,2025-03-10,1.0,C
Z164,2025-03-11,1.0,N
Z164,2025-03-12,3.0,N
Z164,2025-03-13,,N
Z164,2025-03-14,6.0,N
Z164,2025-03-15,4.0,N
Z164,2025-03-16,4.0,N
Z164,2025-03-17,9.0,C
Z164,2025-03-18,7.0,N
Z164,2025-03-19,0.0,C
Z164,2025-03-20,5.0,N
Z164,2025-03-21,5.0,N
Z164,2025-03-22,3.0,N
Z164,2025-03-23,6.0,C
Z164,2025-03-24,8.0,S
Z164,2025-03-25,8.0,N
Z164,2025-03-26,7.0,N
Z164,2025-03-27,0.0,N
Z164,2025-03-28,8.0,N
Z164,2025-03-29,3.0,S
Z164,2025-03-30,2.0,N
Z164,2025-03-31,1.0,N
Z165,2025-01-01,3.0,N
Z165,2025-01-02,6.0,N
Z165,2025-01-03,9.0,S
Z165,2025-01-04,0.0,
Z165,2025-01-05,1.0,N
Z165,2025-01-06,,N
Z165,2025-01-07,5.0,N
Z165,2025-01-08,9.0,N
Z165,2025-01-09,6.0,C
Z165,2025-01-10,7.0,N
Z165,2025-01-11,1.0,S
Z165,2025-01-12,0.0,N
Z165,2025-01-13,1.0,N
Z165,2025-01-14,7.0,
Z165,2025-01-15,4.0,S
Z165,2025-01-16,5.0,C
Z165,2025-01-17,3.0,N
Z165,2025-01-18,2.0,C
Z165,2025-01-19,8.0,N
Z165,2025-01-20,,N
Z165,2025-01-21,6.0,N
Z165,2025-01-22,6.0,N
Z165,2025-01-23,6.0,N
Z165,2025-01-24,7.0,N
Z165,2025-01-25,2.0,N
Z165,2025-01-26,0.0,N
Z165,2025-01-27,3.0,C
Z165,2025-01-28,0.0,N
Z165,2025-01-29,3.0,
Z165,2025-01-30,1.0,N
Z165,2025-01-31,7.0,N
Z165,2025-02-01,5.0,N
Z165,2025-02-02,4.0,N
Z165,2025-02-03,1.0,N
Z165,2025-02-04,9.0,N
Z165,2025-02-05,2.0,N
Z165,2025-02-06,8.0,C
Z165,2025-02-07,4.0,N
Z165,2025-02-08,1.0,N
Z165,2025-02-09,,N
Z165,2025-02-10,4.0,
Z165,2025-02-11,2.0,N
Z165,2025-02-12,4.0,N
Z165,2025-02-13,7.0,N
Z165,2025-02-14,3.0,N
Z165,2025-02-15,5.0,N
Z165,2025-02-16,7.0,N
Z165,2025-02-17,2.0,C
Z165,2025-02-18,,C
Z165,2025-02-19,7.0,N
Z165,2025-02-20,0.0,N
Z165,2025-02-21,9.0,C
Z165,2025-02-22,3.0,N
Z165,2025-02-23,5.0,S
Z165,2025-02-24,3.0,N
Z165,2025-02-25,6.0,N
Z165,2025-02-26,3.0,N
Z165,2025-02-27,5.0,S
Z165,2025-02-28,,N
Z165,2025-03-01,3.0,C
Z165,2025-03-02,5.0,
Z165,2025-03-03,7.0,N
Z165,2025-03-04,1.0,
Z165,2025-03-05,4.0,C
Z165,2025-03-06,6.0,C
Z165,2025-03-07,4.0,
Z165,2025-03-08,6.0,C
Z165,2025-03-09,2.0,N
Z165,2025-03-10,3.0,N
Z165,2025-03-11,4.0,C
Z165,2025-03-12,2.0,N
Z165,2025-03-13,5.0,
Z165,2025-03-14,9.0,N
Z165,2025-03-15,6.0,S
Z165,2025-03-16,5.0,C
Z165,2025-03-17,5.0,N
Z165,2025-03-18,4.0,N
Z165,2025-03-19,5.0,N
Z165,2025-03-20,5.0,S
Z165,2025-03-21,,N
Z165,2025-03-22,7.0,N
Z165,2025-03-23,,N
Z165,2025-03-24,1.0,C
Z165,2025-03-25,,N
Z165,2025-03-26,5.0,C
Z165,2025-03-27,,C
Z165,2025-03-28,0.0,N
Z165,2025-03-29,5.0,N
Z165,2025-03-30,7.0,C
Z165,2025-03-31,2.0,C
Z166,2025-01-01,3.0,
Z166,2025-01-02,0.0,S
Z166,2025-01-03,2.0,N
Z166,2025-01-04,,N
Z166,2025-01-05,8.0,N
Z166,2025-01-06,,S
Z166,2025-01-07,,C
Z166,2025-01-08,6.0,N
Z166,2025-01-09,1.0,N
Z166,2025-01-10,7.0,N
Z166,2025-01-11,1.0,S
Z166,2025-01-12,9.0,N
Z166,2025-01-13,,S
Z166,2025-01-14,9.0,N
Z166,2025-01-15,9.0,N
Z166,2025-01-16,5.0,S
Z166,2025-01-17,0.0,N
Z166,2025-01-18,6.0,N
Z166,2025-01-19,5.0,N
Z166,2025-01-20,3.0,C
Z166,2025-01-21,1.0,N
Z166,2025-01-22,5.0,C
Z166,2025-01-23,8.0,N
Z166,2025-01-24,7.0,N
Z166,2025-01-25,9.0,N
Z166,2025-01-26,5.0,N
Z166,2025-01-27,4.0,
Z166,2025-01-28,9.0,N
Z166,2025-01-29,6.0,N
Z166,2025-01-30,2.0,N
Z166,2025-01-31,8.0,
Z166,2025-02-01,5.0,C
Z166,2025-02-02,1.0,N
Z166,2025-02-03,4.0,C
Z166,2025-02-04,8.0,N
Z166,2025-02-05,5.0,S
Z166,2025-02-06,8.0,C
Z166,2025-02-07,0.0,C
Z166,2025-02-08,1.0,N
Z166,2025-02-09,8.0,N
Z166,2025-02-10,8.0,N
Z166,2025-02-11,0.0,C
Z166,2025-02-12,4.0,C
Z166,2025-02-13,5.0,C
Z166,2025-02-14,4.0,N
Z166,2025-02-15,9.0,N
Z166,2025-02-16,2.0,
Z166,2025-02-17,5.0,N
Z166,2025-02-18,8.0,N
Z166,2025-02-19,9.0,
Z166,2025-02-20,3.0,N
Z166,2025-02-21,1.0,C
Z166,2025-02-22,2.0,C
Z166,2025-02-23,6.0,N
Z166,2025-02-24,0.0,N
Z166,2025-02-25,6.0,C
Z166,2025-02-26,9.0,N
Z166,2025-02-27,9.0,S
Z166,2025-02-28,6.0,S
Z166,2025-03-01,9.0,N
Z166,2025-03-02,9.0,C
Z166,2025-03-03,5.0,N
Z166,2025-03-04,1.0,N
Z166,2025-03-05,0.0,N
Z166,2025-03-06,2.0,N
Z166,2025-03-07,8.0,N
Z166,2025-03-08,9.0,C
Z166,2025-03-09,4.0,
Z166,2025-03-10,4.0,N
Z166,2025-03-11,9.0,N
Z166,2025-03-12,9.0,S
Z166,2025-03-13,3.0,S
Z166,2025-03-14,3.0,S
Z166,2025-03-15,6.0,S
Z166,2025-03-16,9.0,C
Z166,2025-03-17,1.0,N
Z166,2025-03-18,6.0,
Z166,2025-03-19,3.0,N
Z166,2025-03-20,5.0,N
Z166,2025-03-21,0.0,
Z166,2025-03-22,6.0,N
Z166,2025-03-23,2.0,N
Z166,2025-03-24,8.0,N
Z166,2025-03-25,4.0,N
Z166,2025-03-26,5.0,S
Z166,2025-03-27,9.0,N
Z166,2025-03-28,5.0,N
Z166,2025-03-29,6.0,N
Z166,2025-03-30,2.0,C
Z166,2025-03-31,,N
Z167,2025-01-01,0.0,C
Z167,2025-01-02,6.0,S
Z167,2025-01-03,9.0,N
Z167,2025-01-04,1.0,N
Z167,2025-01-05,6.0,N
Z167,2025-01-06,7.0,N
Z167,2025-01-07,0.0,N
Z167,2025-01-08,4.0,N
Z167,2025-01-09,9.0,S
Z167,2025-01-10,1.0,N
Z167,2025-01-11,2.0,N
Z167,2025-01-12,4.0,N
Z167,2025-01-13,9.0,C
Z167,2025-01-14,4.0,C
Z167,2025-01-15,1.0,C
Z167,2025-01-16,3.0,N
Z167,2025-01-17,6.0,S
Z167,2025-01-18,5.0,N
Z167,2025-01-19,2.0,N
Z167,2025-01-20,3.0,N
Z167,2025-01-21,6.0,N
Z167,2025-01-22,0.0,N
Z167,2025-01-23,7.0,N
Z167,2025-01-24,7.0,S
Z167,2025-01-25,2.0,N
Z167,2025-01-26,5.0,N
Z167,2025-01-27,1.0,N
Z167,2025-01-28,7.0,N
Z167,2025-01-29,7.0,N
Z167,2025-01-30,,N
Z167,2025-01-31,5.0,
Z167,2025-02-01,0.0,N
Z167,2025-02-02,3.0,N
Z167,2025-02-03,8.0,N
Z167,2025-02-04,6.0,N
Z167,2025-02-05,3.0,N
Z167,2025-02-06,2.0,N
Z167,2025-02-07,9.0,S
Z167,2025-02-08,7.0,N
Z167,2025-02-09,7.0,N
Z167,2025-02-10,5.0,C
Z167,2025-02-11,6.0,C
Z167,2025-02-12,1.0,N
Z167,2025-02-13,2.0,
Z167,2025-02-14,3.0,N
Z167,2025-02-15,5.0,N
Z167,2025-02-16,1.0,N
Z167,2025-02-17,2.0,N
Z167,2025-02-18,7.0,N
Z167,2025-02-19,2.0,N
Z167,2025-02-20,,C
Z167,2025-02-21,7.0,N
Z167,2025-02-22,6.0,N
Z167,2025-02-23,8.0,N
Z167,2025-02-24,,N
Z167,2025-02-25,4.0,N
Z167,2025-02-26,1.0,C
Z167,2025-02-27,0.0,S
Z167,2025-02-28,3.0,S
Z167,2025-03-01,6.0,C
Z167,2025-03-02,2.0,N
Z167,2025-03-03,4.0,N
Z167,2025-03-04,7.0,N
Z167,2025-03-05,1.0,N
Z167,2025-03-06,8.0,N
Z167,2025-03-07,4.0,N
Z167,2025-03-08,4.0,N
Z167,2025-03-09,2.0,N
Z167,2025-03-10,1.0,S
Z167,2025-03-11,8.0,S
Z167,2025-03-12,3.0,N
Z167,2025-03-13,4.0,N
Z167,2025-03-14,2.0,
Z167,2025-03-15,5.0,N
Z167,2025-03-16,4.0,N
Z167,2025-03-17,,
Z167,2025-03-18,9.0,N
Z167,2025-03-19,0.0,C
Z167,2025-03-20,9.0,N
Z167,2025-03-21,2.0,C
Z167,2025-03-22,2.0,C
Z167,2025-03-23,4.0,N
Z167,2025-03-24,8.0,N
Z167,2025-03-25,3.0,C
Z167,2025-03-26,1.0,C
Z167,2025-03-27,0.0,C
Z167,2025-03-28,6.0,N
Z167,2025-03-29,8.0,N
Z167,2025-03-30,5.0,N
Z167,2025-03-31,8.0,N
Z168,2025-01-01,3.0,
Z168,2025-01-02,5.0,N
Z168,2025-01-03,1.0,
Z168,2025-01-04,9.0,N
Z168,2025-01-05,4.0,N
Z168,2025-01-06,6.0,N
Z168,2025-01-07,5.0,N
Z168,2025-01-08,0.0,N
Z168,2025-01-09,2.0,S
Z168,2025-01-10,4.0,N
Z168,2025-01-11,,N
Z168,2025-01-12,0.0,C
Z168,2025-01-13,9.0,N
Z168,2025-01-14,8.0,N
Z168,2025-01-15,0.0,C
Z168,2025-01-16,1.0,C
Z168,2025-01-17,3.0,
Z168,2025-01-18,,N
Z168,2025-01-19,0.0,N
Z168,2025-01-20,6.0,S
Z168,2025-01-21,8.0,S
Z168,2025-01-22,8.0,N
Z168,2025-01-23,8.0,N
Z168,2025-01-24,1.0,N
Z168,2025-01-25,1.0,C
Z168,2025-01-26,0.0,C
Z168,2025-01-27,9.0,N
Z168,2025-01-28,1.0,N
Z168,2025-01-29,2.0,C
Z168,2025-01-30,1.0,N
Z168,2025-01-31,4.0,N
Z168,2025-02-01,3.0,C
Z168,2025-02-02,6.0,N
Z168,2025-02-03,6.0,N
Z168,2025-02-04,6.0,N
Z168,2025-02-05,4.0,N
Z168,2025-02-06,9.0,N
Z168,2025-02-07,,C
Z168,2025-02-08,7.0,S
Z168,2025-02-09,3.0,C
Z168,2025-02-10,4.0,N
Z168,2025-02-11,7.0,C
Z168,2025-02-12,2.0,N
Z168,2025-02-13,6.0,N
Z168,2025-02-14,0.0,S
Z168,2025-02-15,1.0,C
Z168,2025-02-16,1.0,N
Z168,2025-02-17,4.0,N
Z168,2025-02-18,1.0,N
Z168,2025-02-19,3.0,N
Z168,2025-02-20,0.0,C
Z168,2025-02-21,5.0,S
Z168,2025-02-22,9.0,N
Z168,2025-02-23,0.0,N
Z168,2025-02-24,1.0,N
Z168,2025-02-25,3.0,N
Z168,2025-02-26,3.0,C
Z168,2025-02-27,8.0,S
Z168,2025-02-28,4.0,C
Z168,2025-03-01,9.0,S
Z168,2025-03-02,3.0,N
Z168,2025-03-03,4.0,C
Z168,2025-03-04,,C
Z168,2025-03-05,8.0,N
Z168,2025-03-06,8.0,N
Z168,2025-03-07,0.0,N
Z168,2025-03-08,3.0,N
Z168,2025-03-09,3.0,N
Z168,2025-03-10,6.0,N
Z168,2025-03-11,5.0,N
Z168,2025-03-12,7.0,N
Z168,2025-03-13,3.0,N
Z168,2025-03-14,7.0,C
Z168,2025-03-15,5.0,N
Z168,2025-03-16,1.0,N
Z168,2025-03-17,0.0,N
Z168,2025-03-18,9.0,N
Z168,2025-03-19,8.0,N
Z168,2025-03-20,7.0,N
Z168,2025-03-21,0.0,C
Z168,2025-03-22,3.0,
Z168,2025-03-23,1.0,
Z168,2025-03-24,1.0,S
Z168,2025-03-25,6.0,N
Z168,2025-03-26,9.0,
Z168,2025-03-27,4.0,N
Z168,2025-03-28,1.0,N
Z168,2025-03-29,,N
Z168,2025-03-30,,C
Z168,2025-03-31,3.0,C
Z169,2025-01-01,3.0,N
Z169,2025-01-02,1.0,
Z169,2025-01-03,1.0,C
Z169,2025-01-04,3.0,C
Z169,2025-01-05,7.0,
Z169,2025-01-06,5.0,N
Z169,2025-01-07,0.0,N
Z169,2025-01-08,7.0,N
Z169,2025-01-09,,N
Z169,2025-01-10,,N
Z169,2025-01-11,5.0,N
Z169,2025-01-12,6.0,N
Z169,2025-01-13,9.0,N
Z169,2025-01-14,5.0,C
Z169,2025-01-15,2.0,N
Z169,2025-01-16,9.0,N
Z169,2025-01-17,1.0,
Z169,2025-01-18,1.0,C
Z169,2025-01-19,2.0,N
Z169,2025-01-20,5.0,N
Z169,2025-01-21,0.0,N
Z169,2025-01-22,2.0,C
Z169,2025-01-23,,N
Z169,2025-01-24,,S
Z169,2025-01-25,0.0,N
Z169,2025-01-26,2.0,N
Z169,2025-01-27,3.0,N
Z169,2025-01-28,4.0,S
Z169,2025-01-29,3.0,N
Z169,2025-01-30,4.0,C
Z169,2025-01-31,0.0,N
Z169,2025-02-01,,N
Z169,2025-02-02,1.0,N
Z169,2025-02-03,5.0,N
Z169,2025-02-04,1.0,N
Z169,2025-02-05,1.0,N
Z169,2025-02-06,7.0,
Z169,2025-02-07,2.0,N
Z169,2025-02-08,7.0,S
Z169,2025-02-09,1.0,N
Z169,2025-02-10,0.0,N
Z169,2025-02-11,0.0,N
Z169,2025-02-12,6.0,C
Z169,2025-02-13,,N
Z169,2025-02-14,0.0,N
Z169,2025-02-15,2.0,N
Z169,2025-02-16,3.0,N
Z169,2025-02-17,7.0,N
Z169,2025-02-18,,N
Z169,2025-02-19,4.0,N
Z169,2025-02-20,6.0,C
Z169,2025-02-21,,C
Z169,2025-02-22,6.0,N
Z169,2025-02-23,0.0,C
Z169,2025-02-24,5.0,C
Z169,2025-02-25,7.0,N
Z169,2025-02-26,6.0,N
Z169,2025-02-27,4.0,C
Z169,2025-02-28,2.0,S
Z169,2025-03-01,6.0,
Z169,2025-03-02,8.0,C
Z169,2025-03-03,9.0,N
Z169,2025-03-04,6.0,S
Z169,2025-03-05,0.0,N
Z169,2025-03-06,9.0,N
Z169,2025-03-07,6.0,
Z169,2025-03-08,9.0,C
Z169,2025-03-09,1.0,C
Z169,2025-03-10,6.0,N
Z169,2025-03-11,4.0,C
Z169,2025-03-12,5.0,N
Z169,2025-03-13,5.0,N
Z169,2025-03-14,9.0,C
Z169,2025-03-15,2.0,C
Z169,2025-03-16,8.0,N
Z169,2025-03-17,2.0,C
Z169,2025-03-18,1.0,N
Z169,2025-03-19,1.0,N
Z169,2025-03-20,6.0,N
Z169,2025-03-21,6.0,N
Z169,2025-03-22,1.0,N
Z169,2025-03-23,3.0,C
Z169,2025-03-24,4.0,N
Z169,2025-03-25,1.0,S
Z169,2025-03-26,7.0,N
Z169,2025-03-27,5.0,C
Z169,2025-03-28,4.0,N
Z169,2025-03-29,7.0,N
Z169,2025-03-30,5.0,N
Z169,2025-03-31,8.0,N
Z170,2025-01-01,6.0,N
Z170,2025-01-02,7.0,S
Z170,2025-01-03,9.0,S
Z170,2025-01-04,6.0,N
Z170,2025-01-05,6.0,C
Z170,2025-01-06,7.0,N
Z170,2025-01-07,5.0,N
Z170,2025-01-08,9.0,C
Z170,2025-01-09,3.0,N
Z170,2025-01-10,8.0,N
Z170,2025-01-11,7.0,
Z170,2025-01-12,3.0,C
Z170,2025-01-13,2.0,N
Z170,2025-01-14,8.0,N
Z170,2025-01-15,4.0,N
Z170,2025-01-16,7.0,N
Z170,2025-01-17,8.0,N
Z170,2025-01-18,5.0,N
Z170,2025-01-19,8.0,N
Z170,2025-01-20,9.0,N
Z170,2025-01-21,,N
Z170,2025-01-22,5.0,N
Z170,2025-01-23,9.0,N
Z170,2025-01-24,8.0,C
Z170,2025-01-25,1.0,N
Z170,2025-01-26,2.0,N
Z170,2025-01-27,6.0,
Z170,2025-01-28,4.0,C
Z170,2025-01-29,8.0,S
Z170,2025-01-30,0.0,N
Z170,2025-01-31,7.0,N
Z170,2025-02-01,5.0,S
Z170,2025-02-02,1.0,C
Z170,2025-02-03,5.0,N
Z170,2025-02-04,0.0,N
Z170,2025-02-05,6.0,C
Z170,2025-02-06,8.0,
Z170,2025-02-07,2.0,C
Z170,2025-02-08,3.0,N
Z170,2025-02-09,5.0,S
Z170,2025-02-10,4.0,N
Z170,2025-02-11,1.0,N
Z170,2025-02-12,7.0,N
Z170,2025-02-13,9.0,N
Z170,2025-02-14,9.0,N
Z170,2025-02-15,9.0,N
Z170,2025-02-16,7.0,N
Z170,2025-02-17,1.0,C
Z170,2025-02-18,1.0,N
Z170,2025-02-19,,N
Z170,2025-02-20,6.0,N
Z170,2025-02-21,2.0,N
Z170,2025-02-22,8.0,N
Z170,2025-02-23,,N
Z170,2025-02-24,2.0,N
Z170,2025-02-25,5.0,N
Z170,2025-02-26,7.0,N
Z170,2025-02-27,6.0,N
Z170,2025-02-28,6.0,N
Z170,2025-03-01,4.0,S
Z170,2025-03-02,9.0,N
Z170,2025-03-03,3.0,C
Z170,2025-03-04,7.0,N
Z170,2025-03-05,8.0,C
Z170,2025-03-06,1.0,N
Z170,2025-03-07,4.0,N
Z170,2025-03-08,6.0,N
Z170,2025-03-09,4.0,N
Z170,2025-03-10,7.0,C
Z170,2025-03-11,7.0,N
Z170,2025-03-12,4.0,C
Z170,2025-03-13,7.0,C
Z170,2025-03-14,1.0,N
Z170,2025-03-15,4.0,N
Z170,2025-03-16,4.0,N
Z170,2025-03-17,8.0,N
Z170,2025-03-18,9.0,N
Z170,2025-03-19,1.0,N
Z170,2025-03-20,2.0,N
Z170,2025-03-21,9.0,N
Z170,2025-03-22,8.0,N
Z170,2025-03-23,5.0,N
Z170,2025-03-24,,N
Z170,2025-03-25,9.0,C
Z170,2025-03-26,3.0,S
Z170,2025-03-27,2.0,N
Z170,2025-03-28,7.0,N
Z170,2025-03-29,0.0,C
Z170,2025-03-30,8.0,N
Z170,2025-03-31,0.0,N
Z171,2025-01-01,,N
Z171,2025-01-02,3.0,N
Z171,2025-01-03,4.0,S
Z171,2025-01-04,3.0,N
Z171,2025-01-05,,S
Z171,2025-01-06,9.0,N
Z171,2025-01-07,7.0,N
Z171,2025-01-08,8.0,N
Z171,2025-01-09,4.0,N
Z171,2025-01-10,1.0,N
Z171,2025-01-11,0.0,N
Z171,2025-01-12,8.0,N
Z171,2025-01-13,4.0,N
Z171,2025-01-14,,N
Z171,2025-01-15,3.0,N
Z171,2025-01-16,0.0,N
Z171,2025-01-17,7.0,N
Z171,2025-01-18,0.0,N
Z171,2025-01-19,4.0,C
Z171,2025-01-20,0.0,N
Z171,2025-01-21,7.0,
Z171,2025-01-22,4.0,N
Z171,2025-01-23,4.0,N
Z171,2025-01-24,6.0,C
Z171,2025-01-25,5.0,N
Z171,2025-01-26,,C
Z171,2025-01-27,8.0,S
Z171,2025-01-28,7.0,C
Z171,2025-01-29,7.0,C
Z171,2025-01-30,2.0,N
Z171,2025-01-31,2.0,N
Z171,2025-02-01,4.0,C
Z171,2025-02-02,7.0,N
Z171,2025-02-03,,N
Z171,2025-02-04,2.0,N
Z171,2025-02-05,,N
Z171,2025-02-06,3.0,N
Z171,2025-02-07,0.0,N
Z171,2025-02-08,4.0,
Z171,2025-02-09,4.0,N
Z171,2025-02-10,3.0,C
Z171,2025-02-11,5.0,N
Z171,2025-02-12,3.0,N
Z171,2025-02-13,6.0,C
Z171,2025-02-14,7.0,N
Z171,2025-02-15,,C
Z171,2025-02-16,7.0,N
Z171,2025-02-17,3.0,N
Z171,2025-02-18,8.0,S
Z171,2025-02-19,1.0,N
Z171,2025-02-20,1.0,N
Z171,2025-02-21,2.0,N
Z171,2025-02-22,5.0,
Z171,2025-02-23,3.0,N
Z171,2025-02-24,4.0,N
Z171,2025-02-25,7.0,N
Z171,2025-02-26,6.0,N
Z171,2025-02-27,7.0,
Z171,2025-02-28,2.0,C
Z171,2025-03-01,1.0,N
Z171,2025-03-02,5.0,C
Z171,2025-03-03,2.0,N
Z171,2025-03-04,0.0,C
Z171,2025-03-05,7.0,N
Z171,2025-03-06,2.0,C
Z171,2025-03-07,5.0,N
Z171,2025-03-08,8.0,N
Z171,2025-03-09,6.0,N
Z171,2025-03-10,3.0,N
Z171,2025-03-11,5.0,N
Z171,2025-03-12,9.0,N
Z171,2025-03-13,8.0,
Z171,2025-03-14,0.0,N
Z171,2025-03-15,1.0,N
Z171,2025-03-16,0.0,N
Z171,2025-03-17,,N
Z171,2025-03-18,,S
Z171,2025-03-19,0.0,N
Z171,2025-03-20,0.0,N
Z171,2025-03-21,7.0,N
Z171,2025-03-22,,N
Z171,2025-03-23,0.0,N
Z171,2025-03-24,9.0,N
Z171,2025-03-25,9.0,S
Z171,2025-03-26,6.0,N
Z171,2025-03-27,3.0,
