zone_id,date,tourist_visits
Z147,2025-02-07,62.0
Z147,2025-02-08,762.0
Z147,2025-02-09,203.0
Z147,2025-02-10,
Z147,2025-02-11,48.0
Z147,2025-02-12,308.0
Z147,2025-02-13,192.0
Z147,2025-02-14,636.0
Z147,2025-02-15,39.0
Z147,2025-02-16,27.0
Z147,2025-02-17,61.0
Z147,2025-02-18,134.0
Z147,2025-02-19,454.0
Z147,2025-02-20,873.0
Z147,2025-02-21,804.0
Z147,2025-02-22,627.0
Z147,2025-02-23,589.0
Z147,2025-02-24,998.0
Z147,2025-02-25,991.0
Z147,2025-02-26,767.0
Z147,2025-02-27,690.0
Z147,2025-02-28,42.0
Z147,2025-03-01,461.0
Z147,2025-03-02,796.0
Z147,2025-03-03,124.0
Z147,2025-03-04,
Z147,2025-03-05,345.0
Z147,2025-03-06,831.0
Z147,2025-03-07,610.0
Z147,2025-03-08,389.0
Z147,2025-03-09,331.0
Z147,2025-03-10,352.0
Z147,2025-03-11,434.0
Z147,2025-03-12,5.0
Z147,2025-03-13,
Z147,2025-03-14,387.0
Z147,2025-03-15,468.0
Z147,2025-03-16,269.0
Z147,2025-03-17,84.0
Z147,2025-03-18,342.0
Z147,2025-03-19,938.0
Z147,2025-03-20,767.0
Z147,2025-03-21,934.0
Z147,2025-03-22,293.0
Z147,2025-03-23,181.0
Z147,2025-03-24,786.0
Z147,2025-03-25,914.0
Z147,2025-03-26,906.0
Z147,2025-03-27,565.0
Z147,2025-03-28,653.0
Z147,2025-03-29,628.0
Z147,2025-03-30,567.0
Z147,2025-03-31,556.0
Z148,2025-01-01,267.0
Z148,2025-01-02,300.0
Z148,2025-01-03,313.0
Z148,2025-01-04,604.0
Z148,2025-01-05,192.0
Z148,2025-01-06,407.0
Z148,2025-01-07,459.0
Z148,2025-01-08,92.0
Z148,2025-01-09,863.0
Z148,2025-01-10,74.0
Z148,2025-01-11,434.0
Z148,2025-01-12,153.0
Z148,2025-01-13,804.0
Z148,2025-01-14,303.0
Z148,2025-01-15,368.0
Z148,2025-01-16,
Z148,2025-01-17,715.0
Z148,2025-01-18,91.0
Z148,2025-01-19,801.0
Z148,2025-01-20,
Z148,2025-01-21,83.0
Z148,2025-01-22,540.0
Z148,2025-01-23,153.0
Z148,2025-01-24,203.0
Z148,2025-01-25,444.0
Z148,2025-01-26,459.0
Z148,2025-01-27,796.0
Z148,2025-01-28,791.0
Z148,2025-01-29,487.0
Z148,2025-01-30,519.0
Z148,2025-01-31,347.0
Z148,2025-02-01,94.0
Z148,2025-02-02,263.0
Z148,2025-02-03,36.0
Z148,2025-02-04,261.0
Z148,2025-02-05,763.0
Z148,2025-02-06,599.0
Z148,2025-02-07,442.0
Z148,2025-02-08,237.0
Z148,2025-02-09,204.0
Z148,2025-02-10,230.0
Z148,2025-02-11,455.0
Z148,2025-02-12,770.0
Z148,2025-02-13,178.0
Z148,2025-02-14,
Z148,2025-02-15,
Z148,2025-02-16,48.0
Z148,2025-02-17,
Z148,2025-02-18,115.0
Z148,2025-02-19,311.0
Z148,2025-02-20,813.0
Z148,2025-02-21,218.0
Z148,2025-02-22,986.0
Z148,2025-02-23,
Z148,2025-02-24,987.0
Z148,2025-02-25,700.0
Z148,2025-02-26,409.0
Z148,2025-02-27,75.0
Z148,2025-02-28,
Z148,2025-03-01,622.0
Z148,2025-03-02,566.0
Z148,2025-03-03,171.0
Z148,2025-03-04,175.0
Z148,2025-03-05,909.0
Z148,2025-03-06,577.0
Z148,2025-03-07,
Z148,2025-03-08,695.0
Z148,2025-03-09,293.0
Z148,2025-03-10,850.0
Z148,2025-03-11,943.0
Z148,2025-03-12,242.0
Z148,2025-03-13,921.0
Z148,2025-03-14,650.0
Z148,2025-03-15,885.0
Z148,2025-03-16,914.0
Z148,2025-03-17,917.0
Z148,2025-03-18,223.0
Z148,2025-03-19,852.0
Z148,2025-03-20,928.0
Z148,2025-03-21,671.0
Z148,2025-03-22,
Z148,2025-03-23,379.0
Z148,2025-03-24,
Z148,2025-03-25,964.0
Z148,2025-03-26,75.0
Z148,2025-03-27,522.0
Z148,2025-03-28,915.0
Z148,2025-03-29,481.0
Z148,2025-03-30,806.0
Z148,2025-03-31,311.0
Z149,2025-01-01,969.0
Z149,2025-01-02,50.0
Z149,2025-01-03,583.0
Z149,2025-01-04,786.0
Z149,2025-01-05,599.0
Z149,2025-01-06,
Z149,2025-01-07,439.0
Z149,2025-01-08,64.0
Z149,2025-01-09,81.0
Z149,2025-01-10,479.0
Z149,2025-01-11,815.0
Z149,2025-01-12,484.0
Z149,2025-01-13,6.0
Z149,2025-01-14,795.0
Z149,2025-01-15,572.0
Z149,2025-01-16,426.0
Z149,2025-01-17,309.0
Z149,2025-01-18,510.0
Z149,2025-01-19,429.0
Z149,2025-01-20,344.0
Z149,2025-01-21,496.0
Z149,2025-01-22,232.0
Z149,2025-01-23,238.0
Z149,2025-01-24,18.0
Z149,2025-01-25,66.0
Z149,2025-01-26,
Z149,2025-01-27,192.0
Z149,2025-01-28,205.0
Z149,2025-01-29,365.0
Z149,2025-01-30,997.0
Z149,2025-01-31,961.0
Z149,2025-02-01,471.0
Z149,2025-02-02,489.0
Z149,2025-02-03,846.0
Z149,2025-02-04,600.0
Z149,2025-02-05,939.0
Z149,2025-02-06,754.0
Z149,2025-02-07,545.0
Z149,2025-02-08,718.0
Z149,2025-02-09,819.0
Z149,2025-02-10,246.0
Z149,2025-02-11,844.0
Z149,2025-02-12,664.0
Z149,2025-02-13,307.0
Z149,2025-02-14,193.0
Z149,2025-02-15,629.0
Z149,2025-02-16,545.0
Z149,2025-02-17,992.0
Z149,2025-02-18,674.0
Z149,2025-02-19,434.0
Z149,2025-02-20,439.0
Z149,2025-02-21,587.0
Z149,2025-02-22,160.0
Z149,2025-02-23,34.0
Z149,2025-02-24,843.0
Z149,2025-02-25,331.0
Z149,2025-02-26,555.0
Z149,2025-02-27,321.0
Z149,2025-02-28,755.0
Z149,2025-03-01,741.0
Z149,2025-03-02,820.0
Z149,2025-03-03,540.0
Z149,2025-03-04,85.0
Z149,2025-03-05,183.0
Z149,2025-03-06,188.0
Z149,2025-03-07,783.0
Z149,2025-03-08,428.0
Z149,2025-03-09,585.0
Z149,2025-03-10,292.0
Z149,2025-03-11,208.0
Z149,2025-03-12,227.0
Z149,2025-03-13,718.0
Z149,2025-03-14,43.0
Z149,2025-03-15,563.0
Z149,2025-03-16,999.0
Z149,2025-03-17,248.0
Z149,2025-03-18,286.0
Z149,2025-03-19,598.0
Z149,2025-03-20,158.0
Z149,2025-03-21,556.0
Z149,2025-03-22,484.0
Z149,2025-03-23,149.0
Z149,2025-03-24,503.0
Z149,2025-03-25,945.0
Z149,2025-03-26,326.0
Z149,2025-03-27,457.0
Z149,2025-03-28,551.0
Z149,2025-03-29,577.0
Z149,2025-03-30,
Z149,2025-03-31,26.0
Z150,2025-01-01,801.0
Z150,2025-01-02,
Z150,2025-01-03,572.0
Z150,2025-01-04,994.0
Z150,2025-01-05,103.0
Z150,2025-01-06,234.0
Z150,2025-01-07,
Z150,2025-01-08,969.0
Z150,2025-01-09,504.0
Z150,2025-01-10,114.0
Z150,2025-01-11,146.0
Z150,2025-01-12,279.0
Z150,2025-01-13,817.0
Z150,2025-01-14,444.0
Z150,2025-01-15,843.0
Z150,2025-01-16,422.0
Z150,2025-01-17,870.0
Z150,2025-01-18,20.0
Z150,2025-01-19,149.0
Z150,2025-01-20,556.0
Z150,2025-01-21,
Z150,2025-01-22,847.0
Z150,2025-01-23,110.0
Z150,2025-01-24,786.0
Z150,2025-01-25,478.0
Z150,2025-01-26,810.0
Z150,2025-01-27,844.0
Z150,2025-01-28,162.0
Z150,2025-01-29,442.0
Z150,2025-01-30,179.0
Z150,2025-01-31,971.0
Z150,2025-02-01,357.0
Z150,2025-02-02,322.0
Z150,2025-02-03,517.0
Z150,2025-02-04,982.0
Z150,2025-02-05,410.0
Z150,2025-02-06,213.0
Z150,2025-02-07,686.0
Z150,2025-02-08,320.0
Z150,2025-02-09,
Z150,2025-02-10,701.0
Z150,2025-02-11,160.0
Z150,2025-02-12,708.0
Z150,2025-02-13,652.0
Z150,2025-02-14,197.0
Z150,2025-02-15,663.0
Z150,2025-02-16,300.0
Z150,2025-02-17,117.0
Z150,2025-02-18,501.0
Z150,2025-02-19,222.0
Z150,2025-02-20,137.0
Z150,2025-02-21,752.0
Z150,2025-02-22,673.0
Z150,2025-02-23,762.0
Z150,2025-02-24,944.0
Z150,2025-02-25,619.0
Z150,2025-02-26,614.0
Z150,2025-02-27,41.0
Z150,2025-02-28,24.0
Z150,2025-03-01,248.0
Z150,2025-03-02,876.0
Z150,2025-03-03,45.0
Z150,2025-03-04,485.0
Z150,2025-03-05,353.0
Z150,2025-03-06,518.0
Z150,2025-03-07,146.0
Z150,2025-03-08,154.0
Z150,2025-03-09,43.0
Z150,2025-03-10,582.0
Z150,2025-03-11,
Z150,2025-03-12,42.0
Z150,2025-03-13,708.0
Z150,2025-03-14,956.0
Z150,2025-03-15,570.0
Z150,2025-03-16,792.0
Z150,2025-03-17,692.0
Z150,2025-03-18,499.0
Z150,2025-03-19,47.0
Z150,2025-03-20,328.0
Z150,2025-03-21,966.0
Z150,2025-03-22,
Z150,2025-03-23,341.0
Z150,2025-03-24,689.0
Z150,2025-03-25,7.0
Z150,2025-03-26,311.0
Z150,2025-03-27,335.0
Z150,2025-03-28,644.0
Z150,2025-03-29,645.0
Z150,2025-03-30,541.0
Z150,2025-03-31,775.0
Z151,2025-01-01,877.0
Z151,2025-01-02,511.0
Z151,2025-01-03,218.0
Z151,2025-01-04,616.0
Z151,2025-01-05,194.0
Z151,2025-01-06,484.0
Z151,2025-01-07,502.0
Z151,2025-01-08,913.0
Z151,2025-01-09,163.0
Z151,2025-01-10,531.0
Z151,2025-01-11,720.0
Z151,2025-01-12,307.0
Z151,2025-01-13,443.0
Z151,2025-01-14,685.0
Z151,2025-01-15,23.0
Z151,2025-01-16,638.0
Z151,2025-01-17,695.0
Z151,2025-01-18,546.0
Z151,2025-01-19,318.0
Z151,2025-01-20,263.0
Z151,2025-01-21,580.0
Z151,2025-01-22,387.0
Z151,2025-01-23,419.0
Z151,2025-01-24,756.0
Z151,2025-01-25,854.0
Z151,2025-01-26,384.0
Z151,2025-01-27,754.0
Z151,2025-01-28,582.0
Z151,2025-01-29,208.0
Z151,2025-01-30,91.0
Z151,2025-01-31,390.0
Z151,2025-02-01,53.0
Z151,2025-02-02,491.0
Z151,2025-02-03,720.0
Z151,2025-02-04,34.0
Z151,2025-02-05,95.0
Z151,2025-02-06,536.0
Z151,2025-02-07,976.0
Z151,2025-02-08,288.0
Z151,2025-02-09,539.0
Z151,2025-02-10,33.0
Z151,2025-02-11,423.0
Z151,2025-02-12,458.0
Z151,2025-02-13,743.0
Z151,2025-02-14,201.0
Z151,2025-02-15,672.0
Z151,2025-02-16,638.0
Z151,2025-02-17,708.0
Z151,2025-02-18,37.0
Z151,2025-02-19,790.0
Z151,2025-02-20,829.0
Z151,2025-02-21,179.0
Z151,2025-02-22,940.0
Z151,2025-02-23,469.0
Z151,2025-02-24,68.0
Z151,2025-02-25,984.0
Z151,2025-02-26,352.0
Z151,2025-02-27,63.0
Z151,2025-02-28,612.0
Z151,2025-03-01,836.0
Z151,2025-03-02,518.0
Z151,2025-03-03,
Z151,2025-03-04,577.0
Z151,2025-03-05,779.0
Z151,2025-03-06,813.0
Z151,2025-03-07,685.0
Z151,2025-03-08,656.0
Z151,2025-03-09,590.0
Z151,2025-03-10,246.0
Z151,2025-03-11,178.0
Z151,2025-03-12,737.0
Z151,2025-03-13,410.0
Z151,2025-03-14,
Z151,2025-03-15,451.0
Z151,2025-03-16,836.0
Z151,2025-03-17,594.0
Z151,2025-03-18,939.0
Z151,2025-03-19,824.0
Z151,2025-03-20,507.0
Z151,2025-03-21,767.0
Z151,2025-03-22,715.0
Z151,2025-03-23,
Z151,2025-03-24,659.0
Z151,2025-03-25,960.0
Z151,2025-03-26,
Z151,2025-03-27,
Z151,2025-03-28,9.0
Z151,2025-03-29,292.0
Z151,2025-03-30,384.0
Z151,2025-03-31,408.0
Z152,2025-01-01,73.0
Z152,2025-01-02,723.0
Z152,2025-01-03,825.0
Z152,2025-01-04,746.0
Z152,2025-01-05,11.0
Z152,2025-01-06,234.0
Z152,2025-01-07,538.0
Z152,2025-01-08,291.0
Z152,2025-01-09,395.0
Z152,2025-01-10,264.0
Z152,2025-01-11,462.0
Z152,2025-01-12,358.0
Z152,2025-01-13,160.0
Z152,2025-01-14,947.0
Z152,2025-01-15,
Z152,2025-01-16,836.0
Z152,2025-01-17,488.0
Z152,2025-01-18,834.0
Z152,2025-01-19,110.0
Z152,2025-01-20,584.0
Z152,2025-01-21,421.0
Z152,2025-01-22,877.0
Z152,2025-01-23,344.0
Z152,2025-01-24,31.0
Z152,2025-01-25,499.0
Z152,2025-01-26,621.0
Z152,2025-01-27,78.0
Z152,2025-01-28,976.0
Z152,2025-01-29,179.0
Z152,2025-01-30,231.0
Z152,2025-01-31,121.0
Z152,2025-02-01,998.0
Z152,2025-02-02,304.0
Z152,2025-02-03,278.0
Z152,2025-02-04,719.0
Z152,2025-02-05,610.0
Z152,2025-02-06,849.0
Z152,2025-02-07,242.0
Z152,2025-02-08,18.0
Z152,2025-02-09,991.0
Z152,2025-02-10,717.0
Z152,2025-02-11,461.0
Z152,2025-02-12,600.0
Z152,2025-02-13,807.0
Z152,2025-02-14,44.0
Z152,2025-02-15,725.0
Z152,2025-02-16,326.0
Z152,2025-02-17,458.0
Z152,2025-02-18,499.0
Z152,2025-02-19,932.0
Z152,2025-02-20,944.0
Z152,2025-02-21,978.0
Z152,2025-02-22,387.0
Z152,2025-02-23,73.0
Z152,2025-02-24,821.0
Z152,2025-02-25,259.0
Z152,2025-02-26,406.0
Z152,2025-02-27,925.0
Z152,2025-02-28,501.0
Z152,2025-03-01,814.0
Z152,2025-03-02,933.0
Z152,2025-03-03,944.0
Z152,2025-03-04,203.0
Z152,2025-03-05,965.0
Z152,2025-03-06,337.0
Z152,2025-03-07,992.0
Z152,2025-03-08,781.0
Z152,2025-03-09,451.0
Z152,2025-03-10,652.0
Z152,2025-03-11,
Z152,2025-03-12,179.0
Z152,2025-03-13,734.0
Z152,2025-03-14,918.0
Z152,2025-03-15,532.0
Z152,2025-03-16,
Z152,2025-03-17,105.0
Z152,2025-03-18,866.0
Z152,2025-03-19,243.0
Z152,2025-03-20,528.0
Z152,2025-03-21,348.0
Z152,2025-03-22,181.0
Z152,2025-03-23,814.0
Z152,2025-03-24,510.0
Z152,2025-03-25,955.0
Z152,2025-03-26,421.0
Z152,2025-03-27,676.0
Z152,2025-03-28,305.0
Z152,2025-03-29,420.0
Z152,2025-03-30,694.0
Z152,2025-03-31,164.0
Z153,2025-01-01,604.0
Z153,2025-01-02,191.0
Z153,2025-01-03,350.0
Z153,2025-01-04,708.0
Z153,2025-01-05,858.0
Z153,2025-01-06,931.0
Z153,2025-01-07,80.0
Z153,2025-01-08,648.0
Z153,2025-01-09,651.0
Z153,2025-01-10,239.0
Z153,2025-01-11,398.0
Z153,2025-01-12,470.0
Z153,2025-01-13,446.0
Z153,2025-01-14,993.0
Z153,2025-01-15,788.0
Z153,2025-01-16,
Z153,2025-01-17,577.0
Z153,2025-01-18,873.0
Z153,2025-01-19,585.0
Z153,2025-01-20,455.0
Z153,2025-01-21,715.0
Z153,2025-01-22,490.0
Z153,2025-01-23,759.0
Z153,2025-01-24,187.0
Z153,2025-01-25,357.0
Z153,2025-01-26,904.0
Z153,2025-01-27,694.0
Z153,2025-01-28,482.0
Z153,2025-01-29,422.0
Z153,2025-01-30,180.0
Z153,2025-01-31,263.0
Z153,2025-02-01,
Z153,2025-02-02,939.0
Z153,2025-02-03,580.0
Z153,2025-02-04,119.0
Z153,2025-02-05,461.0
Z153,2025-02-06,176.0
Z153,2025-02-07,336.0
Z153,2025-02-08,597.0
Z153,2025-02-09,830.0
Z153,2025-02-10,541.0
Z153,2025-02-11,964.0
Z153,2025-02-12,490.0
Z153,2025-02-13,343.0
Z153,2025-02-14,156.0
Z153,2025-02-15,160.0
Z153,2025-02-16,466.0
Z153,2025-02-17,552.0
Z153,2025-02-18,713.0
Z153,2025-02-19,432.0
Z153,2025-02-20,398.0
Z153,2025-02-21,212.0
Z153,2025-02-22,444.0
Z153,2025-02-23,
Z153,2025-02-24,600.0
Z153,2025-02-25,148.0
Z153,2025-02-26,192.0
Z153,2025-02-27,726.0
Z153,2025-02-28,237.0
Z153,2025-03-01,144.0
Z153,2025-03-02,717.0
Z153,2025-03-03,739.0
Z153,2025-03-04,289.0
Z153,2025-03-05,852.0
Z153,2025-03-06,463.0
Z153,2025-03-07,722.0
Z153,2025-03-08,576.0
Z153,2025-03-09,459.0
Z153,2025-03-10,766.0
Z153,2025-03-11,489.0
Z153,2025-03-12,
Z153,2025-03-13,121.0
Z153,2025-03-14,553.0
Z153,2025-03-15,235.0
Z153,2025-03-16,283.0
Z153,2025-03-17,693.0
Z153,2025-03-18,92.0
Z153,2025-03-19,216.0
Z153,2025-03-20,994.0
Z153,2025-03-21,628.0
Z153,2025-03-22,567.0
Z153,2025-03-23,283.0
Z153,2025-03-24,302.0
Z153,2025-03-25,89.0
Z153,2025-03-26,353.0
Z153,2025-03-27,119.0
Z153,2025-03-28,982.0
Z153,2025-03-29,
Z153,2025-03-30,
Z153,2025-03-31,430.0
Z154,2025-01-01,256.0
Z154,2025-01-02,949.0
Z154,2025-01-03,852.0
Z154,2025-01-04,354.0
Z154,2025-01-05,217.0
Z154,2025-01-06,39.0
Z154,2025-01-07,981.0
Z154,2025-01-08,52.0
Z154,2025-01-09,683.0
Z154,2025-01-10,829.0
Z154,2025-01-11,588.0
Z154,2025-01-12,853.0
Z154,2025-01-13,863.0
Z154,2025-01-14,124.0
Z154,2025-01-15,111.0
Z154,2025-01-16,232.0
Z154,2025-01-17,682.0
Z154,2025-01-18,808.0
Z154,2025-01-19,267.0
Z154,2025-01-20,688.0
Z154,2025-01-21,696.0
Z154,2025-01-22,271.0
Z154,2025-01-23,743.0
Z154,2025-01-24,435.0
Z154,2025-01-25,590.0
Z154,2025-01-26,439.0
Z154,2025-01-27,
Z154,2025-01-28,540.0
Z154,2025-01-29,711.0
Z154,2025-01-30,343.0
Z154,2025-01-31,654.0
Z154,2025-02-01,653.0
Z154,2025-02-02,874.0
Z154,2025-02-03,1.0
Z154,2025-02-04,23.0
Z154,2025-02-05,735.0
Z154,2025-02-06,479.0
Z154,2025-02-07,
Z154,2025-02-08,765.0
Z154,2025-02-09,375.0
Z154,2025-02-10,
Z154,2025-02-11,596.0
Z154,2025-02-12,834.0
Z154,2025-02-13,39.0
Z154,2025-02-14,241.0
Z154,2025-02-15,688.0
Z154,2025-02-16,895.0
Z154,2025-02-17,499.0
Z154,2025-02-18,707.0
Z154,2025-02-19,201.0
Z154,2025-02-20,58.0
Z154,2025-02-21,
Z154,2025-02-22,189.0
Z154,2025-02-23,128.0
Z154,2025-02-24,322.0
Z154,2025-02-25,168.0
Z154,2025-02-26,
Z154,2025-02-27,665.0
Z154,2025-02-28,698.0
Z154,2025-03-01,427.0
Z154,2025-03-02,985.0
Z154,2025-03-03,13.0
Z154,2025-03-04,581.0
Z154,2025-03-05,
Z154,2025-03-06,910.0
Z154,2025-03-07,610.0
Z154,2025-03-08,329.0
Z154,2025-03-09,630.0
Z154,2025-03-10,138.0
Z154,2025-03-11,504.0
Z154,2025-03-12,479.0
Z154,2025-03-13,125.0
Z154,2025-03-14,695.0
Z154,2025-03-15,443.0
Z154,2025-03-16,
Z154,2025-03-17,574.0
Z154,2025-03-18,569.0
Z154,2025-03-19,644.0
Z154,2025-03-20,280.0
Z154,2025-03-21,375.0
Z154,2025-03-22,872.0
Z154,2025-03-23,986.0
Z154,2025-03-24,559.0
Z154,2025-03-25,460.0
Z154,2025-03-26,741.0
Z154,2025-03-27,172.0
Z154,2025-03-28,468.0
Z154,2025-03-29,104.0
Z154,2025-03-30,394.0
Z154,2025-03-31,182.0
Z155,2025-01-01,215.0
Z155,2025-01-02,745.0
Z155,2025-01-03,153.0
Z155,2025-01-04,391.0
Z155,2025-01-05,643.0
Z155,2025-01-06,972.0
Z155,2025-01-07,422.0
Z155,2025-01-08,670.0
Z155,2025-01-09,438.0
Z155,2025-01-10,45.0
Z155,2025-01-11,248.0
Z155,2025-01-12,732.0
Z155,2025-01-13,107.0
Z155,2025-01-14,635.0
Z155,2025-01-15,122.0
Z155,2025-01-16,
Z155,2025-01-17,421.0
Z155,2025-01-18,565.0
Z155,2025-01-19,
Z155,2025-01-20,302.0
Z155,2025-01-21,581.0
Z155,2025-01-22,652.0
Z155,2025-01-23,272.0
Z155,2025-01-24,536.0
Z155,2025-01-25,583.0
Z155,2025-01-26,
Z155,2025-01-27,190.0
Z155,2025-01-28,932.0
Z155,2025-01-29,387.0
Z155,2025-01-30,70.0
Z155,2025-01-31,96.0
Z155,2025-02-01,441.0
Z155,2025-02-02,112.0
Z155,2025-02-03,312.0
Z155,2025-02-04,955.0
Z155,2025-02-05,187.0
Z155,2025-02-06,971.0
Z155,2025-02-07,228.0
Z155,2025-02-08,761.0
Z155,2025-02-09,903.0
Z155,2025-02-10,459.0
Z155,2025-02-11,312.0
Z155,2025-02-12,59.0
Z155,2025-02-13,
Z155,2025-02-14,184.0
Z155,2025-02-15,276.0
Z155,2025-02-16,671.0
Z155,2025-02-17,
Z155,2025-02-18,396.0
Z155,2025-02-19,923.0
Z155,2025-02-20,147.0
Z155,2025-02-21,427.0
Z155,2025-02-22,782.0
Z155,2025-02-23,333.0
Z155,2025-02-24,
Z155,2025-02-25,473.0
Z155,2025-02-26,265.0
Z155,2025-02-27,94.0
Z155,2025-02-28,568.0
Z155,2025-03-01,136.0
Z155,2025-03-02,581.0
Z155,2025-03-03,519.0
Z155,2025-03-04,569.0
Z155,2025-03-05,172.0
Z155,2025-03-06,615.0
Z155,2025-03-07,114.0
Z155,2025-03-08,737.0
Z155,2025-03-09,774.0
Z155,2025-03-10,529.0
Z155,2025-03-11,594.0
Z155,2025-03-12,478.0
Z155,2025-03-13,381.0
Z155,2025-03-14,527.0
Z155,2025-03-15,284.0
Z155,2025-03-16,213.0
Z155,2025-03-17,469.0
Z155,2025-03-18,488.0
Z155,2025-03-19,267.0
Z155,2025-03-20,527.0
Z155,2025-03-21,617.0
Z155,2025-03-22,459.0
Z155,2025-03-23,854.0
Z155,2025-03-24,784.0
Z155,2025-03-25,223.0
Z155,2025-03-26,328.0
Z155,2025-03-27,533.0
Z155,2025-03-28,623.0
Z155,2025-03-29,595.0
Z155,2025-03-30,130.0
Z155,2025-03-31,722.0
Z156,2025-01-01,307.0
Z156,2025-01-02,835.0
Z156,2025-01-03,667.0
Z156,2025-01-04,650.0
Z156,2025-01-05,518.0
Z156,2025-01-06,767.0
Z156,2025-01-07,302.0
Z156,2025-01-08,94.0
Z156,2025-01-09,57.0
Z156,2025-01-10,659.0
Z156,2025-01-11,25.0
Z156,2025-01-12,9.0
Z156,2025-01-13,613.0
Z156,2025-01-14,592.0
Z156,2025-01-15,866.0
Z156,2025-01-16,265.0
Z156,2025-01-17,567.0
Z156,2025-01-18,533.0
Z156,2025-01-19,560.0
Z156,2025-01-20,
Z156,2025-01-21,734.0
Z156,2025-01-22,465.0
Z156,2025-01-23,204.0
Z156,2025-01-24,12.0
Z156,2025-01-25,448.0
Z156,2025-01-26,599.0
Z156,2025-01-27,329.0
Z156,2025-01-28,34.0
Z156,2025-01-29,506.0
Z156,2025-01-30,381.0
Z156,2025-01-31,385.0
Z156,2025-02-01,447.0
Z156,2025-02-02,
Z156,2025-02-03,301.0
Z156,2025-02-04,377.0
Z156,2025-02-05,
Z156,2025-02-06,513.0
Z156,2025-02-07,943.0
Z156,2025-02-08,433.0
Z156,2025-02-09,164.0
Z156,2025-02-10,393.0
Z156,2025-02-11,764.0
Z156,2025-02-12,281.0
Z156,2025-02-13,249.0
Z156,2025-02-14,136.0
Z156,2025-02-15,867.0
Z156,2025-02-16,909.0
Z156,2025-02-17,579.0
Z156,2025-02-18,
Z156,2025-02-19,151.0
Z156,2025-02-20,149.0
Z156,2025-02-21,314.0
Z156,2025-02-22,372.0
Z156,2025-02-23,500.0
Z156,2025-02-24,479.0
Z156,2025-02-25,688.0
Z156,2025-02-26,100.0
Z156,2025-02-27,325.0
Z156,2025-02-28,715.0
Z156,2025-03-01,730.0
Z156,2025-03-02,507.0
Z156,2025-03-03,34.0
Z156,2025-03-04,489.0
Z156,2025-03-05,441.0
Z156,2025-03-06,
Z156,2025-03-07,807.0
Z156,2025-03-08,
Z156,2025-03-09,257.0
Z156,2025-03-10,691.0
Z156,2025-03-11,132.0
Z156,2025-03-12,172.0
Z156,2025-03-13,114.0
Z156,2025-03-14,512.0
Z156,2025-03-15,184.0
Z156,2025-03-16,188.0
Z156,2025-03-17,300.0
Z156,2025-03-18,137.0
Z156,2025-03-19,541.0
Z156,2025-03-20,887.0
Z156,2025-03-21,484.0
Z156,2025-03-22,977.0
Z156,2025-03-23,670.0
Z156,2025-03-24,43.0
Z156,2025-03-25,258.0
Z156,2025-03-26,881.0
Z156,2025-03-27,518.0
Z156,2025-03-28,226.0
Z156,2025-03-29,339.0
Z156,2025-03-30,
Z156,2025-03-31,447.0
Z157,2025-01-01,743.0
Z157,2025-01-02,314.0
Z157,2025-01-03,325.0
Z157,2025-01-04,309.0
Z157,2025-01-05,854.0
Z157,2025-01-06,57.0
Z157,2025-01-07,496.0
Z157,2025-01-08,151.0
Z157,2025-01-09,180.0
Z157,2025-01-10,618.0
Z157,2025-01-11,561.0
Z157,2025-01-12,360.0
Z157,2025-01-13,59.0
Z157,2025-01-14,401.0
Z157,2025-01-15,4.0
Z157,2025-01-16,349.0
Z157,2025-01-17,232.0
Z157,2025-01-18,281.0
Z157,2025-01-19,897.0
Z157,2025-01-20,516.0
Z157,2025-01-21,660.0
Z157,2025-01-22,686.0
Z157,2025-01-23,405.0
Z157,2025-01-24,444.0
Z157,2025-01-25,442.0
Z157,2025-01-26,237.0
Z157,2025-01-27,992.0
Z157,2025-01-28,246.0
Z157,2025-01-29,378.0
Z157,2025-01-30,961.0
Z157,2025-01-31,
Z157,2025-02-01,934.0
Z157,2025-02-02,923.0
Z157,2025-02-03,756.0
Z157,2025-02-04,486.0
Z157,2025-02-05,
Z157,2025-02-06,153.0
Z157,2025-02-07,496.0
Z157,2025-02-08,63.0
Z157,2025-02-09,839.0
Z157,2025-02-10,
Z157,2025-02-11,599.0
Z157,2025-02-12,189.0
Z157,2025-02-13,362.0
Z157,2025-02-14,848.0
Z157,2025-02-15,825.0
Z157,2025-02-16,422.0
Z157,2025-02-17,635.0
Z157,2025-02-18,171.0
Z157,2025-02-19,461.0
Z157,2025-02-20,876.0
Z157,2025-02-21,949.0
Z157,2025-02-22,32.0
Z157,2025-02-23,388.0
Z157,2025-02-24,957.0
Z157,2025-02-25,356.0
Z157,2025-02-26,73.0
Z157,2025-02-27,680.0
Z157,2025-02-28,281.0
Z157,2025-03-01,152.0
Z157,2025-03-02,150.0
Z157,2025-03-03,852.0
Z157,2025-03-04,281.0
Z157,2025-03-05,234.0
Z157,2025-03-06,843.0
Z157,2025-03-07,339.0
Z157,2025-03-08,618.0
Z157,2025-03-09,394.0
Z157,2025-03-10,186.0
Z157,2025-03-11,609.0
Z157,2025-03-12,848.0
Z157,2025-03-13,903.0
Z157,2025-03-14,546.0
Z157,2025-03-15,671.0
Z157,2025-03-16,39.0
Z157,2025-03-17,82.0
Z157,2025-03-18,839.0
Z157,2025-03-19,659.0
Z157,2025-03-20,629.0
Z157,2025-03-21,999.0
Z157,2025-03-22,335.0
